Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-04-13,ABB.ST,837,842.55,729.49,24.54,62.73,65.9,70.46,786.02,796.38,720.04,847,733.4,14.74,-0.66,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,836.53,910.16,787.45,4,39.94,46.07,18.34,,32.73,28.21,15.33
2026-04-13,AZN.ST,1881.5,1940.06,1686.24,39.5,61.77,62.73,62.59,1813.15,1806.49,1684.33,1925.5,1692.5,11.58,-3.02,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,1882.17,2000.67,1803.17,2,57.25,30.46,20.64,SELL,25.33,28.47,18.14
2026-04-13,INVE-B.ST,369.6,374.37,332.58,8.81,59.52,63.05,72.55,353.47,358.51,329.2,375.8,326.35,11.13,-1.28,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,369.95,396.39,352.32,11,37.08,39.75,17.46,,30.15,27.09,17.19
2026-04-13,LUG.ST,783.6,803.14,625.41,33.62,59.35,57.02,70.25,714.27,729.73,713.79,788.8,596,25.29,-2.43,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,784.13,885,716.89,2,49.53,38.1,10.04,,22.94,30.43,19.97
2026-04-13,LUMI.ST,258.2,262.95,197.51,11.68,59.78,63.44,70.99,230.23,238.76,190.58,261.2,191.5,30.73,-1.81,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,258.47,293.5,235.11,8,51.13,42.27,9.06,,24.32,28.55,17.89
2026-04-13,NDA-SE.ST,171.9,176.23,154.93,4.35,57.7,54.86,67.5,165.58,170.92,165.89,173,153.85,10.96,-2.46,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,171.4,184.45,162.7,22,42.85,36.49,12.95,,48.7,15.12,23.99
2026-04-13,SAAB-B.ST,607.7,702.21,579.16,28.76,41.62,51.13,68.57,640.68,649.9,581.28,704.4,577,4.93,-13.46,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,610.6,696.89,553.07,3,34.35,11.66,25.5,SELL,20.1,12.2,14.54
2026-04-13,SEB-A.ST,181.25,187.9,168.39,4.74,51.02,47.38,59.91,178.14,186.28,186.67,188.4,168.2,7.64,-3.54,Neutral,Neutral,Neutral,Neutral,STAY IN CASH,Mixed,180.87,195.08,171.39,21,29.56,29.92,21.32,SELL,51.82,11.46,24.47
2026-04-13,SHB-B.ST,224.2,237.52,204,7.46,50.59,51.05,63.59,220.76,231.37,221.91,236.4,200,9.9,-5.61,Neutral,Neutral,Neutral,Neutral,STAY IN CASH,Mixed,223.87,246.24,208.95,13,20.77,28.39,24.61,SELL,48.63,11.76,25.15
2026-04-13,SWED-A.ST,332.4,344.76,304.24,9.51,54.24,57.4,70.2,324.5,337.51,312.47,343.4,299.2,9.25,-3.58,Neutral,Neutral,Neutral,Neutral,STAY IN CASH,Mixed,331.37,359.89,312.35,10,33.24,37.45,12.84,BUY,56.5,9.6,25.53
2026-04-13,VOLV-B.ST,321.3,333.73,286.37,10.45,52.32,55.03,58.94,310.05,329,296.95,332.6,276.5,12.2,-3.73,Neutral,Neutral,Neutral,Neutral,STAY IN CASH,Mixed,321.3,352.65,300.4,9,30.81,34.31,22.85,SELL,35.88,25.27,27.17
