Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-06-15,ABB.ST,985.4,1026.15,941.81,25.26,55.17,72.99,76.82,983.98,931.2,797.5,1022.5,939.8,4.63,-3.97,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,987.4,1063.17,936.89,3,22.32,27.37,16.28,BUY,39.69,23.63,18.55
2026-06-15,AZN.ST,1682.5,1787.52,1656.28,38.32,41.09,46.22,53.97,1721.9,1760.63,1744.77,1775.5,1601.5,1.58,-5.88,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1695.17,1810.13,1618.52,2,24.7,14.55,30.49,SELL,45.58,7.45,31.11
2026-06-15,INVE-B.ST,383.1,387.28,371.31,6.23,58.77,63.76,75.59,379.3,374.7,351.24,388.85,366.3,3.18,-1.08,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,385.7,404.39,373.24,16,26.22,28.24,13.75,BUY,36.68,24.84,11.31
2026-06-15,LUG.ST,568,614.91,518.32,26.79,46.58,41.54,55.73,566.61,642.01,711.34,613,501.2,9.59,-7.63,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,569.2,649.57,515.62,3,29.61,45.19,28.45,SELL,48.37,13.89,36.03
2026-06-15,LUMI.ST,269,293.38,239.14,11.71,53.43,59.11,70.84,266.26,258.28,227.04,295.9,241.6,12.48,-8.31,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Strong Uptrend,268.1,303.22,244.69,8,35.62,35.93,26.64,SELL,27.28,33.2,22.54
2026-06-15,NDA-SE.ST,179.5,180.61,172.31,2.47,63.83,59.83,69.98,176.46,172.89,171.29,181.8,171.85,4.17,-0.61,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,179.77,187.18,174.82,40,32.6,40.67,16.43,BUY,32.01,30.67,15.79
2026-06-15,SAAB-B.ST,511.3,563.5,500.68,20.88,40.79,42.58,57.02,532.09,559.2,587.46,585,498.5,2.12,-9.26,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,521.6,584.24,479.84,4,17.69,14.51,22.63,SELL,29.58,14.41,24.51
2026-06-15,SEB-A.ST,191.5,190.5,179,2.92,65.36,57.19,63.76,184.75,182.29,187.01,192.9,180.15,6.98,0.52,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,191.83,200.61,185.98,34,32.82,49.15,10.02,BUY,38.62,35.25,10.57
2026-06-15,SHB-B.ST,230.8,232.63,220.61,3.57,61.43,54.96,65.15,226.62,223.36,226.69,234.4,221.4,4.62,-0.79,High,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,232.53,243.25,225.39,27,36.86,44.85,9.83,BUY,29.65,30.1,14.91
2026-06-15,SWED-A.ST,344.8,348.68,329.42,5.73,61,60.16,71.74,339.05,331.06,326.85,353.4,328.7,4.67,-1.11,High,High,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,349.73,366.92,338.28,17,37.03,38.1,6.91,BUY,35.92,35.45,14.45
2026-06-15,VOLV-B.ST,323.7,331.76,306.44,9.04,53.52,54.51,59.63,319.1,319.68,311.69,332.4,305.3,5.63,-2.43,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,324.13,351.24,306.06,11,25.47,27.8,21.78,SELL,18.21,14.93,20.59
