Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-09-15,ABB.ST,911.2,961.46,901.98,21.43,42.26,49.16,65.53,931.72,951.03,914.95,970,896.6,1.02,-5.23,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,909.67,973.95,866.81,4,33.71,16.55,33.09,SELL,43.26,9.82,32.21
2026-09-15,AZN.ST,1585,1604.96,1519.19,36.54,53.43,45.15,50.55,1562.08,1592.02,1718.25,1613.5,1487.5,4.33,-1.24,Neutral,Neutral,Neutral,Neutral,STAY IN CASH,Mixed,1603.17,1712.77,1530.1,2,37.06,30.12,13.14,,24.61,21.55,23.13
2026-09-15,INVE-B.ST,397.4,419.9,398.06,5.17,32.26,54.79,72.67,408.98,407.54,383.56,419.55,392,-0.17,-5.36,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,397.95,413.45,387.61,19,56.84,4.42,48.3,ACCUMULATE,39.1,19.76,32.93
2026-09-15,LUG.ST,642.6,737.1,614,24.9,47.98,51.14,58.91,675.55,607.41,643.12,730,599,4.66,-12.82,Neutral,Neutral,Neutral,Neutral,ACCUMULATE (BUY DIP),Mixed,644.13,718.83,594.33,4,50.54,6.49,32.75,SELL,29.34,25.61,22.78
2026-09-15,LUMI.ST,227.1,275.5,226.28,11.49,37.64,46.6,59.78,250.89,245.78,248.16,272.9,221.8,0.36,-17.57,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,228.33,262.79,205.36,8,41.45,11.44,41.71,SELL,27.39,11.96,28.94
2026-09-15,NDA-SE.ST,198.9,202.26,188.29,2.9,62.16,70.44,76.4,195.27,192.1,179.57,202.5,187.8,5.64,-1.66,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,198.6,207.3,192.8,34,30.6,25.7,23.75,SELL,56.01,30.53,4.86
2026-09-15,SAAB-B.ST,590.8,691.82,547.86,16.19,41.64,50.51,60.9,619.84,608.74,593.61,699.3,566.4,7.84,-14.6,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,585.33,633.89,552.96,6,65.26,14.51,25.27,SELL,27.82,25.65,30.73
2026-09-15,SEB-A.ST,229,230.29,216.38,3.11,66.71,73.76,75.09,223.34,219.05,196.44,231.4,216.2,5.83,-0.56,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,228.53,237.85,222.32,32,37.68,28.92,24.22,SELL,60,36.43,7.77
2026-09-15,SHB-B.ST,238,238.86,228.12,3.24,60.95,58.17,65.76,233.49,232.58,229.54,240,227.6,4.33,-0.36,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,237.53,247.26,231.05,30,32.13,20.35,16.76,SELL,21.01,22.46,10.24
2026-09-15,SWED-A.ST,394.2,393.48,364.89,5.89,70.5,71.8,78.04,379.19,375.94,349.92,397.9,366.2,8.03,0.18,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,393.3,410.98,381.51,16,56.52,36.92,5.69,,32.78,41.74,13.95
2026-09-15,VOLV-B.ST,331.2,353.77,332.73,6.87,35.8,49.39,57.14,343.25,346.86,331.49,354.4,327.3,-0.46,-6.38,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,334,354.61,320.26,14,39.35,7.59,45.53,ACCUMULATE,24.85,17.98,29.55
