Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-05-28,ABB.ST,984.8,1024.33,913.83,22.66,61.14,76.13,77.06,969.08,880.51,774.61,1011,891.4,7.77,-3.86,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,987.87,1055.86,942.54,4,28.82,17.48,25.47,SELL,54.77,35.81,11.24
2026-05-28,AZN.ST,1716.5,1777.34,1671.41,34.71,42.57,48.88,55.6,1724.38,1777.31,1733.72,1775.5,1657,2.7,-3.42,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1720.17,1824.31,1650.74,2,30.98,9.22,35.97,ACCUMULATE,32.45,13.3,22.57
2026-05-28,INVE-B.ST,378.65,386.53,359.54,6.37,55.51,62.08,74.91,373.04,366.8,345.97,387.85,358,5.32,-2.04,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,379.43,398.56,366.68,15,29.06,26.29,27.19,SELL,34.87,32.77,10.07
2026-05-28,LUG.ST,570.4,661.6,557.28,23.21,33.95,40.07,56.08,609.44,673.79,719.34,681.4,556,2.35,-13.78,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,570.8,640.44,524.37,4,53.42,7.02,44.71,ACCUMULATE,39.5,9.66,36.61
2026-05-28,LUMI.ST,271.6,282.63,227.07,11.05,58.4,61.64,72.78,254.85,246.32,217.14,280.1,227.7,19.61,-3.9,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,268.67,301.82,246.57,9,25.15,32.02,15.38,BUY,26.82,28.8,13.66
2026-05-28,NDA-SE.ST,177.4,181,165.33,2.58,60.13,58.43,69.14,173.17,169.96,170.08,181.8,167.5,7.3,-1.99,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,177.83,185.56,172.68,38,50.11,33.82,21.19,SELL,36.2,37.52,8.23
2026-05-28,SAAB-B.ST,572.1,595.4,478.86,20.62,56.67,49.29,63.81,537.13,586.56,585.25,590.4,475.9,19.47,-3.91,High,High,Neutral,Neutral,STAY IN CASH,Mixed,562.3,624.15,521.06,4,38.65,41.79,8.02,BUY,38.52,19.02,25.61
2026-05-28,SEB-A.ST,183.95,188.93,175.78,3.05,52.29,50.47,60.62,182.36,180.64,186.79,190.9,176.9,4.65,-2.64,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,185.22,194.37,179.12,32,38.9,24.84,27.24,SELL,34.63,30.16,8.76
2026-05-28,SHB-B.ST,226.6,233.52,211.26,3.94,54.51,52.67,64.18,222.39,222.02,225.55,233.8,213,7.26,-2.96,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,227.53,239.36,219.65,25,41.96,25.64,21.24,SELL,36.29,30.19,16.67
2026-05-28,SWED-A.ST,338.6,348.44,312.51,5.17,57.82,58.79,70.71,330.48,327.6,322.87,349.8,311.5,8.35,-2.82,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,340.17,355.68,329.82,19,48.21,32.28,25.75,SELL,39.27,36.11,16.72
2026-05-28,VOLV-B.ST,323.3,329.92,308.48,6.37,54.52,54.95,59.75,319.2,315.72,306.78,334.9,307.9,4.81,-2.01,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Strong Uptrend,323.33,342.45,310.59,15,39.86,29.62,11.01,,21.35,29.56,16.27
