Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-06-16,ABB.ST,998.8,1025.88,945.84,24.56,58.41,74.13,77.56,985.86,935.34,799.5,1022.5,940.8,5.6,-2.64,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,995.1,1068.79,945.97,4,25.62,29.23,12.89,BUY,41.32,26.77,17.79
2026-06-16,AZN.ST,1673.5,1786.31,1648.39,38.79,40.03,45.54,53.55,1717.35,1756.41,1745.44,1775.5,1601.5,1.52,-6.32,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1675.5,1791.86,1597.93,2,30.99,12.12,33.55,SELL,46.44,7.11,34.28
2026-06-16,INVE-B.ST,384,386.45,373.71,6.18,59.85,64.1,75.72,380.08,375.1,351.71,388.85,366.3,2.75,-0.63,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,385.12,403.65,372.76,16,27.88,24.41,11.88,,36.68,24.84,11.31
2026-06-16,LUG.ST,577.6,614.91,518.48,26.92,48.71,42.58,56.45,566.69,638.56,710.88,613,501.2,11.4,-6.07,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,576.6,657.36,522.76,3,30.69,45.79,24.89,SELL,46.68,16.48,34.94
2026-06-16,LUMI.ST,269.4,293.52,240.55,11.92,53.64,59.19,70.94,267.04,258.85,227.84,295.9,241.6,11.99,-8.22,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Strong Uptrend,268.7,304.46,244.86,8,35.29,36.96,21.95,SELL,28.42,35.92,21.63
2026-06-16,NDA-SE.ST,179.85,180.93,172.68,2.48,64.55,60.12,70.11,176.81,173.17,171.41,181.8,171.85,4.15,-0.6,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,180.35,187.79,175.39,40,35.69,39.52,13.87,,32.66,32.26,15.43
2026-06-16,SAAB-B.ST,512.6,564.46,498.75,21.79,42.4,42.72,57.16,531.61,556.02,587.32,585,498.6,2.78,-9.19,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,512.47,577.82,468.9,4,26.1,10.63,26.61,SELL,31.51,13.62,28.66
2026-06-16,SEB-A.ST,192.55,192.1,178.62,2.97,66.41,58.04,64.16,185.36,182.62,187.1,194.2,180.15,7.8,0.23,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,193.42,202.33,187.47,33,40.51,50.47,8.72,BUY,39.32,37.6,10.19
2026-06-16,SHB-B.ST,232.2,233.46,220.7,3.49,63.4,55.76,65.48,227.08,223.64,226.85,234.4,221.4,5.21,-0.54,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,232.8,243.26,225.83,28,42.3,39.83,8.73,,29.65,30.1,14.91
2026-06-16,SWED-A.ST,346.8,349.44,330.35,5.69,63.4,61.42,72.07,339.89,331.54,327.22,353.4,328.7,4.98,-0.76,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,347.93,365.01,336.55,17,43.48,34.14,6.2,,35.92,35.45,14.45
2026-06-16,VOLV-B.ST,317.9,331.16,307.46,8.81,49.18,52.03,58.11,319.31,319.67,312.07,332.4,305.3,3.4,-4.01,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,320.47,346.89,302.85,11,21.19,24.6,22.66,SELL,18.21,14.93,20.59
