Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-08-13,ABB.ST,983.8,987.83,911.03,24.34,55.76,60.39,70.38,949.43,984.55,882.12,1018.5,897.4,7.99,-0.41,Neutral,Neutral,Neutral,Neutral,STAY IN CASH,Mixed,984.07,1057.1,935.38,4,23.22,27.19,13.28,BUY,38,15.83,27.67
2026-08-13,AZN.ST,1504.5,1728.44,1462.16,51.39,36.01,37.08,46.95,1595.3,1683.05,1740.84,1699,1467,2.9,-12.96,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1511.83,1666.01,1409.05,1,37.49,12.15,28.88,ACCUMULATE,36.4,14.87,42.81
2026-08-13,INVE-B.ST,417.6,430.47,389.38,5.2,63.16,68.74,80.93,409.93,398.24,373.7,426.8,387.8,7.25,-2.99,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,418.92,434.52,408.52,19,48.63,24.16,22.31,SELL,61.48,43.47,5.16
2026-08-13,LUG.ST,623.8,633.8,492.34,24.63,63.81,51.14,58.63,563.07,551.4,656.72,635.2,508.4,26.7,-1.58,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,625.73,699.62,576.48,4,56.57,35.26,5.28,,31.88,29.45,11.87
2026-08-13,LUMI.ST,247.2,265.22,225.35,11.04,50.68,52.81,65.22,245.28,245.87,244.41,265.3,222.1,9.7,-6.79,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,248.27,281.37,226.2,9,26.68,22.18,24.06,SELL,22.14,21.35,11.86
2026-08-13,NDA-SE.ST,194,195.11,187.38,2.56,60.35,69.05,75.16,191.24,185.34,176.86,195.4,180.55,3.53,-0.57,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,193.42,201.09,188.3,39,23.07,34.9,20.72,BUY,45.71,25.68,11.5
2026-08-13,SAAB-B.ST,683.6,675.52,535.85,22.89,77.26,63.7,67.76,605.69,558.58,603.23,686.2,513.7,27.57,1.2,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,681.83,750.49,636.06,4,65.34,47.59,4.6,BUY,42.44,44.58,9.52
2026-08-13,SEB-A.ST,224.3,228.34,212.28,3.21,65.47,74.85,74.19,220.31,203.88,192.69,228,211.9,5.66,-1.77,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,223.9,233.52,217.49,31,33.56,26.52,21.58,SELL,71.36,48.93,9.48
2026-08-13,SHB-B.ST,236,238.2,223.78,3.14,57.19,56.77,65.6,230.99,231.48,230,237.6,222.6,5.46,-0.92,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,234.8,244.23,228.51,31,29.21,27.16,13.75,BUY,25.64,24.53,14.41
2026-08-13,SWED-A.ST,382.6,392.16,359.53,5.16,59.69,70.94,78.32,375.84,362.76,344.64,390.5,350.1,6.42,-2.44,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,382.03,397.53,371.7,19,32.05,27.84,27.59,SELL,36.43,34.93,18.72
2026-08-13,VOLV-B.ST,341.7,375.91,333.83,7.1,41.28,56.25,60.64,354.87,337.73,328.1,374.5,334.4,2.36,-9.1,Neutral,Neutral,Neutral,Neutral,ACCUMULATE (BUY DIP),Mixed,343.4,364.7,329.2,14,51.77,9.53,47.97,ACCUMULATE,45.78,28.91,19.24
