Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-05-15,ABB.ST,978.6,1011.53,842.77,22.1,69.58,78.04,76.7,927.15,846.35,757.37,992.8,844.6,16.12,-3.26,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,982.47,1048.77,938.27,4,56.88,26.11,15.45,SELL,57.32,48.61,5.93
2026-05-15,AZN.ST,1716.5,1864.66,1634.19,40.04,41.75,48.91,55.51,1749.42,1787.7,1725.72,1869,1657,5.04,-7.95,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1735,1855.11,1654.93,2,31.51,22.59,20.32,SELL,36.17,11.83,34.36
2026-05-15,INVE-B.ST,364.3,386.33,360.78,7.17,45.05,57.36,69.83,373.55,363.23,341.69,387.05,362.9,0.98,-5.7,Neutral,Neutral,Neutral,Neutral,ACCUMULATE (BUY DIP),Mixed,368.17,389.68,353.82,13,22.03,15.33,23.85,SELL,27.48,24.38,16.07
2026-05-15,LUG.ST,607.8,773.32,563.22,29.06,36.81,42.79,58.53,668.27,706.89,724.03,783.8,594.2,7.91,-21.4,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,627.93,715.1,569.82,3,34.69,16.68,35.42,ACCUMULATE,30.33,12.19,30.15
2026-05-15,LUMI.ST,266,282.65,222.8,12.19,57.1,61.16,71.64,252.72,243.65,210.16,283.8,227.7,19.39,-5.89,High,High,Neutral,Neutral,STRONG BUY / HOLD,Strong Uptrend,273.17,309.72,248.8,8,48.07,34.26,24,SELL,22.85,34,17.65
2026-05-15,NDA-SE.ST,169,173.45,167.94,2.69,47.42,51.79,64.64,170.69,168.52,168.74,175,167.5,0.63,-2.56,Neutral,Neutral,Neutral,Neutral,ACCUMULATE (BUY DIP),Mixed,170.1,178.16,164.73,37,13.55,23.83,21.23,SELL,22.85,16.66,13.33
2026-05-15,SAAB-B.ST,483.7,623.16,494.6,20.49,25.03,36.89,55.09,558.88,610.68,584.77,619,483.1,-2.2,-22.38,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,495.8,557.26,454.83,4,56.16,5.41,50.75,SELL,39.22,8.5,36.95
2026-05-15,SEB-A.ST,178.6,184.4,176.89,3.14,45.24,45.56,57.57,180.64,180.6,186.65,187,176.9,0.97,-3.14,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,179.68,189.11,173.4,31,19.86,15.8,20.07,SELL,26.23,17.38,14.64
2026-05-15,SHB-B.ST,217.6,227.81,213.07,3.76,45.13,47.56,60.85,220.44,223.08,224.71,228.4,213,2.13,-4.48,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,216.6,227.87,209.09,26,28.63,18.09,20.97,SELL,43.08,9.06,26.88
2026-05-15,SWED-A.ST,323.3,331.62,317.44,5.6,47.41,52.52,67.99,324.53,326.86,319.76,338.9,311.5,1.85,-2.51,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,323.67,340.47,312.47,17,36.23,8.52,21.69,SELL,43.34,13.36,28.05
2026-05-15,VOLV-B.ST,316,329.42,311.77,7.31,46.3,51.95,57.52,320.6,318.24,303.82,334.9,312.1,1.36,-4.07,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,320.13,342.08,305.5,13,20.08,16.4,27.49,SELL,23.35,20.99,14
