Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-03-09,ABB.ST,751,852.04,769.66,19.99,35.85,56.01,65.29,810.85,753.7,696.61,845.4,738,-2.42,-11.86,Neutral,High,Neutral,Neutral,WAIT FOR SETUP,Mixed,752.33,812.29,712.36,5,54.64,4.54,52.38,ACCUMULATE,40.82,25.03,31.16
2026-03-09,AZN.ST,1742,1928.08,1746.82,38.39,39.62,54.86,56.2,1837.45,1755.84,1635.28,1915,1679.5,-0.28,-9.65,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1746.5,1861.68,1669.71,2,42.79,5.26,51.93,ACCUMULATE,32.96,24.9,28.27
2026-03-09,INVE-B.ST,348.15,377.95,351.51,7.97,39.33,57.52,66.56,364.73,350.77,319.55,378.55,341.05,-0.95,-7.89,Neutral,High,Neutral,Neutral,WAIT FOR SETUP,Mixed,347.77,371.69,331.82,12,47.17,11.19,51.61,ACCUMULATE,46.09,24.76,32.62
2026-03-09,LUG.ST,754.5,853.4,653,42.86,48.73,55.32,70.92,753.2,757.88,687.3,916.5,674,15.54,-11.59,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,756.67,885.24,670.95,2,30.49,21.48,29.3,SELL,38.9,33.1,11.16
2026-03-09,LUMI.ST,219,301.48,200.38,17.51,39.91,56.81,65.98,250.93,232.18,171.33,301.8,214.2,9.29,-27.36,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,221.47,274.01,186.44,5,42.71,10.83,57.14,ACCUMULATE,38.2,28.12,25.91
2026-03-09,NDA-SE.ST,164.8,182.67,165.76,3.85,33.56,49.1,66.91,174.22,175.47,163.07,180.35,161.65,-0.58,-9.78,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,164.5,176.06,156.79,25,53.04,8.07,50.43,ACCUMULATE,50.87,6.47,32.84
2026-03-09,SAAB-B.ST,663.7,675.27,621.71,27.15,53.46,62.01,75.21,648.49,655.03,562.25,710,608.7,6.75,-1.71,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,659.07,740.52,604.77,3,35.58,24.48,9.65,BUY,31.71,27.81,12.79
2026-03-09,SEB-A.ST,182.55,199.73,182.19,3.73,34.15,45.82,62.91,190.96,195.04,186.26,197.85,179.45,0.2,-8.6,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,182.3,193.5,174.84,26,55.84,6.01,41.06,ACCUMULATE,41.36,6.57,34.53
2026-03-09,SHB-B.ST,231,247.15,230.61,5.86,42.33,54.54,69.52,238.88,236.46,218.57,247.6,225.8,0.17,-6.53,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,230.73,248.3,219.02,17,43.77,8.05,38.35,ACCUMULATE,48.89,14.55,19
2026-03-09,SWED-A.ST,331,358.15,331.32,7.8,38.28,59.13,73.28,344.73,341.41,303.77,357.2,323.2,-0.1,-7.58,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,329.53,352.93,313.93,12,47.87,7.11,41.84,ACCUMULATE,58.45,15.88,28.63
2026-03-09,VOLV-B.ST,319,360.24,326.6,7.48,35.25,55.69,60.13,343.42,326.49,293.17,354,316.2,-2.33,-11.45,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,319.43,341.87,304.48,13,64.26,3.4,52.19,ACCUMULATE,54.42,22,37.97
