Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-09-18,ABB.ST,962.6,962.15,901.23,22.16,56.8,56.68,69.27,931.69,946.71,918.74,966,896.6,6.81,0.05,Neutral,Neutral,Neutral,Neutral,STRONG BUY / HOLD,Mixed,957.33,1023.8,913.02,4,31.7,40.62,15.92,BUY,43.22,8.61,28.08
2026-09-18,AZN.ST,1638.5,1630.89,1514.71,39.54,62.37,49.05,52.59,1572.8,1578.81,1713.38,1654.5,1507,8.17,0.47,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1640.33,1758.94,1561.26,2,45.09,37.49,7.13,BUY,25.98,25.47,20.69
2026-09-18,INVE-B.ST,405.75,418.76,396.77,5.35,48.19,59.22,76.43,407.76,408.32,384.71,419.55,392,2.26,-3.11,Neutral,Neutral,High,High,WAIT FOR SETUP,Mixed,406.72,422.78,396.01,18,38.37,22.97,26.28,SELL,39.1,18.19,30.31
2026-09-18,LUG.ST,634.6,732.11,616.71,22.7,45.57,50.25,58.35,674.41,616.44,641.66,730,628.2,2.9,-13.32,Neutral,Neutral,Neutral,Neutral,ACCUMULATE (BUY DIP),Mixed,644.93,713.03,599.53,4,45.52,10.53,19.14,SELL,29.34,25.57,22.75
2026-09-18,LUMI.ST,232.6,276.55,219.35,10.61,42.54,47.91,60.89,247.95,246.25,248.33,272.9,221.8,6.04,-15.89,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,234.97,266.79,213.75,9,33.17,21.78,26.41,SELL,27.39,11.83,28.63
2026-09-18,NDA-SE.ST,198.8,202.5,192,3.04,57.43,70.26,76.37,197.25,193.2,180.23,202.5,189.3,3.54,-1.83,Neutral,High,High,High,STRONG BUY / HOLD,Strong Uptrend,200.73,209.85,194.65,32,20.44,25.29,26.12,SELL,56.01,30.53,4.86
2026-09-18,SAAB-B.ST,603.6,655.93,554.29,16.31,48.92,52,62.19,605.11,610.63,592.5,662.3,566.4,8.9,-7.98,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,613.03,661.95,580.42,6,52.34,35.12,11.11,SELL,26.87,28.64,26.31
2026-09-18,SEB-A.ST,227.8,231.41,218.98,3.16,59.35,72.95,74.81,225.2,221.28,197.41,231.6,216.4,4.03,-1.56,Neutral,Neutral,High,High,STRONG BUY / HOLD,Strong Uptrend,229.73,239.23,223.4,31,25.57,26.9,28.02,SELL,60.09,36.8,7.73
2026-09-18,SHB-B.ST,239.8,241.48,228.88,3.43,61.27,59.6,66.22,235.18,232.82,229.55,242.8,227.6,4.77,-0.7,Neutral,Neutral,High,Neutral,STRONG BUY / HOLD,Strong Uptrend,241.8,252.09,234.94,29,33.59,26.9,8.87,,24.09,28.19,9.33
2026-09-18,SWED-A.ST,402.4,404.24,363.64,6.76,69.72,74.22,78.96,383.94,378.48,351.25,408.2,366.2,10.66,-0.46,Neutral,Neutral,High,High,STRONG BUY / HOLD,Strong Uptrend,405.93,426.2,392.42,14,66.28,44.07,3.15,SELL,35.23,50.62,11.83
2026-09-18,VOLV-B.ST,333,355.44,330.12,6.6,40.27,50.26,57.57,342.78,346.99,331.28,354.4,327.3,0.87,-6.31,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,336.37,356.17,323.17,15,47.18,13.65,34.09,SELL,24.85,17.98,29.55
