Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-03-26,ABB.ST,784,830.38,754.6,24.6,48.73,60.7,69.81,792.49,778.67,709.8,845.4,733.4,3.9,-5.59,Neutral,Neutral,Neutral,Neutral,ACCUMULATE (BUY DIP),Mixed,785.87,859.67,736.67,4,24.92,22.77,28.49,SELL,34.65,13.51,27.35
2026-03-26,AZN.ST,1740.5,1876.8,1699.3,35.14,42.07,54.37,56.14,1788.05,1767.41,1661.49,1884.5,1692.5,2.42,-7.26,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1746.17,1851.6,1675.88,2,43.12,16.7,25.62,SELL,27.11,16.21,27.02
2026-03-26,INVE-B.ST,347.55,373.47,334.17,8.78,45.39,56.19,66.32,353.82,354.48,324.7,378.55,326.35,4.01,-6.94,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,347.95,374.28,330.4,11,39.9,20.68,31.37,SELL,41.74,12.69,31.41
2026-03-26,LUG.ST,654,858.73,618.62,43.07,37.68,46.78,62.42,738.67,739.34,702.8,916.5,596,5.72,-23.84,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,664.33,793.55,578.19,2,56.01,12.24,40.76,SELL,28.52,18.21,28.87
2026-03-26,LUMI.ST,216.6,285.2,191.82,14.28,42.55,55.24,65.41,238.51,236.94,181.87,293.6,191.5,12.92,-24.05,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,219.13,261.97,190.58,7,49.52,15.83,35.95,SELL,31.34,16.44,26.6
2026-03-26,NDA-SE.ST,154.7,177.42,158.01,4.36,26.15,41.01,58.85,167.72,173.22,164.67,178.35,154.4,-2.09,-12.81,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,155.6,168.67,146.89,22,53.49,4.52,44.95,SELL,57.4,4.41,37.9
2026-03-26,SAAB-B.ST,604.4,707.52,611.24,28.15,35.27,51.25,68.15,659.38,667.68,575.21,710,598.3,-1.12,-14.58,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,613.13,697.58,556.83,3,45.04,9.68,44.91,ACCUMULATE,29.45,17.03,22.37
2026-03-26,SEB-A.ST,171.25,193.48,172.54,4.76,26.64,37.27,55.47,183.01,190.89,186.68,195.85,169,-0.75,-11.49,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,171.25,185.52,161.74,21,57.67,4.55,46.03,SELL,54.62,3.35,37.73
2026-03-26,SHB-B.ST,205,245.97,213.77,7.66,28.62,40.25,58.43,229.87,235.04,221.03,244,204,-4.1,-16.66,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,208.33,231.3,193.02,13,51.12,8.45,54.95,ACCUMULATE,51.21,6.74,35.19
2026-03-26,SWED-A.ST,303.2,353.76,310.82,10.11,25.49,44.01,62.98,332.29,342.27,309.01,351.7,299.2,-2.45,-14.29,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,303.93,334.28,283.7,9,55.36,4.29,49.21,SELL,56.13,7.03,40.95
2026-03-26,VOLV-B.ST,303.4,356.13,285.69,10.14,38.13,49.16,56.48,320.91,329.13,295.39,352,276.5,6.2,-14.81,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,303.03,333.44,282.76,9,64.4,13.43,40.63,SELL,57.43,9.54,46.33
