Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-09-17,ABB.ST,948.4,959.66,902.92,22.81,53,54.8,68.6,931.29,948.99,916.9,960,896.6,5.04,-1.17,Neutral,Neutral,Neutral,Neutral,STAY IN CASH,Mixed,946.67,1015.11,901.04,4,29.04,38.77,20.34,BUY,43.26,9,29.53
2026-09-17,AZN.ST,1626.5,1619.38,1519.52,38.07,60.59,48.23,52.14,1569.45,1582.35,1716.35,1627.5,1507,7.04,0.44,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1619.33,1733.55,1543.19,2,40.91,26.4,8.65,,24.62,24.05,22.39
2026-09-17,INVE-B.ST,406.15,419.51,397.19,5.49,48.4,59.39,76.62,408.35,407.92,384.09,419.55,392,2.26,-3.19,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,406.12,422.57,395.15,18,44.85,28.33,30.34,SELL,39.1,18.52,30.86
2026-09-17,LUG.ST,642.6,732.36,621.62,24.87,48.21,51.14,58.91,676.99,611.73,642.19,730,628.2,3.37,-12.26,Neutral,Neutral,Neutral,Neutral,ACCUMULATE (BUY DIP),Mixed,648.87,723.48,599.12,4,47.48,13.47,21.78,SELL,29.34,25.57,22.75
2026-09-17,LUMI.ST,233.6,277.61,221.15,11.71,43.19,48.16,61.09,249.38,246.03,248.17,272.9,221.8,5.63,-15.85,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,232.53,267.68,209.1,8,39.64,19.43,30.36,SELL,27.39,11.96,28.94
2026-09-17,NDA-SE.ST,201.5,202.96,189.74,2.91,67.69,74.02,77.14,196.35,192.66,179.88,202.5,187.8,6.2,-0.72,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,201.37,210.09,195.55,34,29.93,34.56,16.61,BUY,56.01,30.53,4.86
2026-09-17,SAAB-B.ST,612.5,671.48,552.31,16.11,52.11,52.98,63.12,611.9,609.12,593.04,678,566.4,10.9,-8.78,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Strong Uptrend,610.3,658.62,578.09,6,50.33,37.41,15.8,SELL,28.01,33.54,27.47
2026-09-17,SEB-A.ST,230.5,231.36,217.36,3.05,68.71,74.5,75.42,224.36,220.23,196.91,231.6,216.2,6.04,-0.37,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,230.5,239.65,224.4,32,34.16,36.09,17.02,BUY,60.09,36.8,7.73
2026-09-17,SHB-B.ST,242.2,240.76,228.18,3.34,68.69,61.37,66.81,234.47,232.72,229.51,242.8,227.6,6.14,0.6,Neutral,Neutral,Neutral,Neutral,STRONG BUY / HOLD,Strong Uptrend,241.2,251.23,234.51,29,35.99,34.63,10.38,BUY,23.65,28.68,9.42
2026-09-17,SWED-A.ST,406.8,400.88,362.53,6.38,78.27,75.35,79.43,381.71,377.32,350.56,408.2,366.2,12.21,1.48,High,High,Neutral,High,STRONG BUY / HOLD,Strong Uptrend,404.33,423.47,391.58,15,66.44,56.14,3.27,BUY,35.23,50.62,11.83
2026-09-17,VOLV-B.ST,337.8,354.44,331.2,6.78,44.89,52.73,58.76,342.82,346.78,331.34,354.4,327.3,1.99,-4.69,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,337.2,357.54,323.64,14,41.93,18.45,31.83,SELL,24.85,17.98,29.55
