Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-07-23,ABB.ST,958.8,1065.99,928.5,30.06,43.11,57.92,70.01,997.25,995.11,857.6,1058.5,915,3.26,-10.06,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,962.6,1052.77,902.49,3,23.54,19.48,25.53,SELL,38.25,13.98,29.69
2026-07-23,AZN.ST,1635.5,1934.96,1525.19,55.79,40.99,43.99,51.09,1730.08,1724.66,1751.62,1895.5,1587,7.23,-15.48,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1635.67,1803.02,1524.1,1,52.21,15.26,31.45,SELL,34.02,17.39,34.74
2026-07-23,INVE-B.ST,399.95,405.66,389.65,6.06,57.41,65.68,77.27,397.66,387.36,365.31,407.65,387.4,2.64,-1.41,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,401.35,419.54,389.22,16,34.29,17.61,11.59,SELL,46.78,30.75,9.75
2026-07-23,LUG.ST,564.6,572.87,502.09,19.76,54.74,43.95,55.29,537.48,556.18,674.75,576.2,508.4,12.45,-1.44,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,565.53,624.8,526.02,5,38.85,44.99,12.75,,32.61,22.17,23.24
2026-07-23,LUMI.ST,259.1,255.1,217.04,9.19,59.53,56.38,65.85,236.07,252,239.43,259.8,215.9,19.38,1.57,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,259.13,286.69,240.76,10,34.13,57.51,17.25,BUY,20.44,26.79,21.56
2026-07-23,NDA-SE.ST,191.1,192.77,180.56,3.09,64.9,67.47,73.87,186.67,180.77,174.99,193.6,178.7,5.84,-0.87,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,192.43,201.7,186.25,32,29.94,27.73,17.13,SELL,44.32,36.21,12.36
2026-07-23,SAAB-B.ST,591.5,618.41,482.24,26.02,63.48,53.87,62.64,550.32,532.26,594.52,630,480.9,22.66,-4.35,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,593.77,671.83,541.72,3,45.15,38.73,9.95,BUY,30.29,34.65,18.11
2026-07-23,SEB-A.ST,216.1,221.72,185.12,3.97,73.24,71.37,71.4,203.42,193.02,189.93,219.2,189.2,16.73,-2.53,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,217.03,228.96,209.08,25,68.59,38.7,7.44,SELL,62.27,50.8,3.72
2026-07-23,SHB-B.ST,228.8,241.95,223.51,4.77,46.9,51.89,63,232.73,229.48,229.41,241.2,222,2.37,-5.44,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,229.2,243.51,219.66,20,43.1,15.92,18.33,SELL,29.98,17.33,22.5
2026-07-23,SWED-A.ST,368.7,372.35,356.93,6.51,58.94,67.36,74.91,364.64,350.56,338.71,374.4,350.1,3.3,-0.98,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,369.83,389.35,356.82,15,24.2,30.08,21.23,SELL,34.08,23.12,19.95
2026-07-23,VOLV-B.ST,350.6,349.96,323.12,7.34,69.16,65.12,64.35,336.54,326.09,322.06,352.1,320.8,8.51,0.18,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,350.3,372.31,335.63,13,61.4,38.05,4.42,BUY,36.08,24.13,6.47
