Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-05-12,ABB.ST,967.4,1002.43,825.85,25.76,68.04,76.16,76.3,914.14,840.62,753.51,992.8,841.6,17.14,-3.49,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,979.4,1056.67,927.89,3,69.73,37,14.2,SELL,57.32,48.61,5.93
2026-05-12,AZN.ST,1724,1891.87,1634.03,39.96,43.05,49.49,55.86,1762.95,1794.04,1723.86,1884,1657,5.51,-8.87,High,High,Neutral,Neutral,WAIT FOR SETUP,Mixed,1708.33,1828.23,1628.4,2,46.5,16.68,27.54,SELL,37.09,11.01,36.25
2026-05-12,INVE-B.ST,366.1,386.08,363.23,6.9,46.66,58.29,70.59,374.66,363.55,340.86,387.05,363.95,0.79,-5.17,Neutral,Neutral,Neutral,Neutral,ACCUMULATE (BUY DIP),Mixed,367.4,388.1,353.6,14,24.88,19.94,29.51,SELL,28.3,24.71,14.93
2026-05-12,LUG.ST,636.8,793.31,568.51,27.54,40.73,44.96,60.69,680.91,715.38,723.6,787.4,594.2,12.01,-19.73,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,651.13,733.76,596.05,3,37.33,26.25,16.58,SELL,30.33,12.9,31.91
2026-05-12,LUMI.ST,262.9,280.79,223.77,10.66,58.5,60.61,71.32,252.28,244.22,208.39,283.8,227.7,17.48,-6.37,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,262.63,294.6,241.32,9,50.47,38.83,8.46,BUY,20.42,28.42,19.15
2026-05-12,NDA-SE.ST,168.95,174.75,167.96,2.73,46.71,51.75,64.6,171.36,168.74,168.53,175.95,167.55,0.59,-3.32,Neutral,Neutral,Neutral,Neutral,ACCUMULATE (BUY DIP),Mixed,168.93,177.13,163.47,36,18.94,23.19,35.13,SELL,22.96,16.96,13.42
2026-05-12,SAAB-B.ST,510.1,624.68,519.02,21.69,29.08,39.47,57.61,571.85,617.24,585.83,625,510.1,-1.72,-18.34,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,518.43,583.49,475.06,4,43.12,8.52,46.2,ACCUMULATE,37.09,9.45,29.89
2026-05-12,SEB-A.ST,179.3,185.9,176.92,3.09,46.21,46.14,58.01,181.41,181.12,186.73,187,176.9,1.34,-3.55,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,180.1,189.36,173.93,32,24.34,23.54,23.69,SELL,26.23,17.75,14.95
2026-05-12,SHB-B.ST,214.4,229.89,213.61,3.93,38.21,45.65,59.62,221.75,224.04,224.65,229.6,213,0.37,-6.74,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,215.07,226.85,207.21,25,32.69,10.34,33.07,SELL,43.08,9.39,27.85
2026-05-12,SWED-A.ST,321.7,336.61,315.78,5.48,44.07,51.58,67.32,326.2,327.83,319.24,339.2,311.5,1.88,-4.43,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,322.33,338.77,311.38,18,31.61,13.16,24.91,SELL,42.48,13.74,26.17
2026-05-12,VOLV-B.ST,319,329.54,312.39,7.04,48.77,53.25,58.26,320.97,319.49,303.26,334.9,312.1,2.12,-3.2,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,320.7,341.83,306.61,14,21.72,25.49,24.34,SELL,23.35,22.11,14.75
