Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-05-13,ABB.ST,979.8,1008.19,833.07,22.97,70.03,78.12,76.74,920.63,843.34,755.45,992.8,844.4,17.61,-2.82,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,982.87,1051.78,936.92,4,64.69,30.34,11.64,SELL,57.32,48.61,5.93
2026-05-13,AZN.ST,1722,1877.49,1634.36,40.18,42.71,49.33,55.76,1755.92,1790.81,1724.86,1884,1657,5.36,-8.28,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1728.33,1848.87,1647.98,2,38.06,22.49,24.52,SELL,37.09,10.62,34.97
2026-05-13,INVE-B.ST,365.5,386.21,362.06,6.89,46.14,57.98,70.34,374.13,363.3,341.28,387.05,363.95,0.95,-5.36,Neutral,Neutral,Neutral,Neutral,ACCUMULATE (BUY DIP),Mixed,368.17,388.82,354.4,14,22.1,19.83,24.72,SELL,28.3,24.71,14.93
2026-05-13,LUG.ST,648.4,780.65,569.19,27.41,43.66,46.03,61.29,674.92,711.46,724,783.8,594.2,13.92,-16.94,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,653.53,735.78,598.7,3,34.38,22.65,14.31,SELL,30.33,12.9,31.91
2026-05-13,LUMI.ST,280.1,283.4,222.54,11.52,65.04,63.48,73.03,252.97,244.03,209.33,283.8,227.7,25.87,-1.17,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,278.27,312.83,255.22,8,55.68,47.04,6.26,BUY,22.85,34,17.65
2026-05-13,NDA-SE.ST,167.9,174.13,167.83,2.7,44.07,50.78,63.76,170.98,168.59,168.63,175.65,167.5,0.04,-3.58,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,169.3,177.39,163.91,37,15.5,26.34,27.27,SELL,22.85,16.89,13.51
2026-05-13,SAAB-B.ST,491.6,625.13,506.15,22.61,26.18,37.63,55.82,565.64,614,585.33,623.6,491.6,-2.88,-21.36,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,505.7,573.54,460.47,4,50.02,6.67,52.96,ACCUMULATE,38.66,8.78,34.89
2026-05-13,SEB-A.ST,177.8,185.28,176.74,3.1,43.17,44.9,57.07,181.01,180.82,186.69,187,176.9,0.6,-4.04,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,179.47,188.78,173.26,32,21.85,19.04,24.19,SELL,26.23,17.38,14.64
2026-05-13,SHB-B.ST,214,228.99,212.97,3.79,37.67,45.43,59.47,220.98,223.48,224.68,229.6,213,0.48,-6.55,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,215.13,226.49,207.56,26,33.94,12.01,27.33,SELL,43.08,9.35,27.74
2026-05-13,SWED-A.ST,319.7,334.6,315.98,5.62,41.53,50.46,66.5,325.29,327.27,319.49,339.2,311.5,1.18,-4.45,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,322.4,339.26,311.16,17,34.39,10.07,26.88,ACCUMULATE,43.34,13.36,28.05
2026-05-13,VOLV-B.ST,318,329.35,312.1,7.04,47.96,52.81,58.01,320.73,318.81,303.55,334.9,312.1,1.89,-3.45,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,320.07,341.17,306,14,18.78,21.69,24.97,SELL,23.35,21.74,14.5
