Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-05-21,ABB.ST,967.4,1007.97,885.05,24.66,62.57,74.62,76.3,946.51,859.99,764.57,992.8,884.4,9.31,-4.03,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,969.73,1043.7,920.42,4,40.19,12.64,21.69,SELL,55.41,39.24,13.87
2026-05-21,AZN.ST,1741,1795.54,1661.31,36.36,48.02,50.92,56.59,1728.42,1780.88,1728.87,1814,1657,4.8,-3.04,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1747.33,1856.4,1674.62,2,22.61,23.08,17.05,SELL,35.29,14.55,28.11
2026-05-21,INVE-B.ST,372.95,381.21,361.33,7.52,54.37,60.65,73.37,371.27,363.98,343.39,385.05,358,3.22,-2.17,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Strong Uptrend,373.88,396.45,358.84,13,23.02,23.71,17.77,SELL,22.2,18.95,18.55
2026-05-21,LUG.ST,582.4,708.86,560.98,29.1,35.09,40.96,56.66,634.92,691.32,722.5,733,573.4,3.82,-17.84,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,588.13,675.43,529.93,3,47.22,9.22,33.35,SELL,34.82,10.93,35.37
2026-05-21,LUMI.ST,253.9,277.1,224.3,11.99,50.81,57.85,70.34,250.7,243.8,213.18,280.1,227.7,13.2,-8.37,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Strong Uptrend,254.77,290.72,230.8,8,27.14,18.04,23.41,SELL,24.61,29.66,15.4
2026-05-21,NDA-SE.ST,175.75,175.23,167.14,2.96,63.17,57.44,68.78,171.18,168.95,169.31,177.45,167.5,5.15,0.3,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,176.17,185.06,170.24,33,37.94,40.79,8,BUY,28.53,31.01,9.99
2026-05-21,SAAB-B.ST,523.7,608.26,479.11,21.23,40.56,43.01,59,543.69,599.95,583.87,593.9,475.9,9.31,-13.9,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,528.53,592.23,486.07,4,36.47,27.22,26.45,SELL,44.46,6.69,31.61
2026-05-21,SEB-A.ST,184.4,184.12,176.9,3.3,58.3,51.11,60.65,180.51,180.45,186.61,186.2,176.9,4.24,0.15,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,184.82,194.73,178.21,30,36.32,32.06,7.24,BUY,28.31,24.33,11.29
2026-05-21,SHB-B.ST,228.2,228.17,212.75,4,61.35,53.83,64.16,220.46,222.33,225.04,229,213,7.26,0.01,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,227.73,239.73,219.73,25,46.14,41.5,7.21,BUY,37.13,26.75,20.46
2026-05-21,SWED-A.ST,339.3,335.33,315.1,5.5,65.81,60.23,71,325.22,326.7,321.03,341.7,311.5,7.68,1.18,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,339,355.5,328,18,45.99,45.24,7.52,BUY,38.99,32.12,20.73
2026-05-21,VOLV-B.ST,311.9,328.9,308.51,7.3,43.59,50.1,56.52,318.71,316.48,304.93,334.9,307.9,1.1,-5.17,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,313.53,335.43,298.93,13,36.76,7.45,21.78,SELL,19.43,18.49,19.93
