Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-02-06,ABB.ST,779,800.25,646.15,20.07,73.18,71.89,76.68,723.2,697.38,667.93,794.2,673.4,20.56,-2.66,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,782,842.21,741.86,4,60.63,35.31,13.32,SELL,35.74,43.94,9.67
2026-02-06,AZN.ST,1728.5,1769.4,1621.1,43.07,56.36,59.93,58.36,1695.25,1705.71,1571.88,1783,1622.5,6.63,-2.31,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,1686,1815.21,1599.86,2,20.58,22.93,15.93,SELL,25.9,19.6,16.41
2026-02-06,INVE-B.ST,362.15,359.66,330.15,6.26,75.84,74.81,78.39,344.91,332.1,308.87,363.05,330.65,9.69,0.69,Neutral,High,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,351.55,370.33,339.03,15,58.63,43.71,4.08,BUY,52.21,43.39,9.4
2026-02-06,LUG.ST,679,859.34,659.96,44.71,39.09,50.89,73.04,759.65,760.17,647.99,824.5,632.5,2.88,-20.99,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,713.38,847.52,623.95,2,45.18,14.19,44.55,SELL,30.61,14.25,35.66
2026-02-06,LUMI.ST,218.6,241.77,212.79,15.43,50.28,74.68,79.14,227.28,201.89,150.1,254.2,203.8,2.73,-9.58,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,232.45,278.74,201.59,6,22.95,23.62,34.35,SELL,55.2,23.2,19.46
2026-02-06,NDA-SE.ST,178.1,181.85,172.36,3.49,54.83,67.11,77.37,177.1,172.89,158.35,181.25,170.7,3.33,-2.06,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Strong Uptrend,177.88,188.33,170.9,28,18.99,20.33,26.35,SELL,59.1,14.42,5.84
2026-02-06,SAAB-B.ST,656.8,742.35,647.71,27.98,50.59,63.37,75.2,695.03,586.44,542.8,748.8,621.5,1.4,-11.52,Neutral,High,Neutral,Neutral,WAIT FOR SETUP,Mixed,681.28,765.21,625.32,3,53.63,3.86,32.75,SELL,48.94,40.72,29.67
2026-02-06,SEB-A.ST,197.3,206.2,191.16,5.09,50.97,63.3,72.44,198.68,193.76,182.95,204.5,188.35,3.21,-4.32,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,197.55,212.83,187.36,19,30.28,16.88,26.99,SELL,38.25,11.64,15.16
2026-02-06,SHB-B.ST,241.6,243.89,228.85,6.13,57.65,65.62,74.84,236.37,229.99,212.21,251.8,227.4,5.57,-0.94,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,236.15,254.54,223.89,16,31.32,31.21,16,,63.6,36.86,4.73
2026-02-06,SWED-A.ST,355.2,362.2,329.7,7.26,64.13,82,80.94,345.95,324.1,290.95,363.9,322.6,7.73,-1.93,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,355.85,377.64,341.32,13,25.84,23.05,19.86,SELL,86.14,45.58,0.85
2026-02-06,VOLV-B.ST,345.7,348.62,293.5,6.71,78.83,75.82,67.94,321.06,303.08,283.39,352.2,301.1,17.78,-0.84,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,337.35,357.47,323.94,14,77.17,52.36,5.17,,65.74,55.32,3.58
