Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-05-26,ABB.ST,1007.5,1026.87,895.09,22.74,69.25,79.87,77.68,960.98,873.02,770.84,1011,891.4,12.56,-1.89,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,1008.17,1076.37,962.7,4,34.56,29.69,18.06,SELL,54.77,39.06,12.26
2026-05-26,AZN.ST,1752,1778.75,1672.3,35.39,49.86,51.74,56.99,1725.53,1779.47,1731.9,1775.5,1657,4.77,-1.5,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1763.5,1869.68,1692.71,2,21.72,16.42,20.97,SELL,32.45,14.9,25.28
2026-05-26,INVE-B.ST,382.85,384.57,359.86,6.77,60.73,63.88,74.92,372.22,365.69,345,387.85,358,6.39,-0.45,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,385.63,405.95,372.09,14,36.58,40.67,14.75,,34.87,34.52,10.61
2026-05-26,LUG.ST,583,673.36,562.62,26.47,36.26,41.02,56.7,617.99,680.33,721.09,690.6,573.4,3.62,-13.42,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,587.67,667.08,534.72,3,47.48,11.31,31.87,ACCUMULATE,38.41,10.45,33.82
2026-05-26,LUMI.ST,261.6,279.76,224.16,12.07,53.76,59.72,71.18,251.96,245.26,215.53,280.1,227.7,16.7,-6.49,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Strong Uptrend,266.07,302.28,241.92,8,26.04,27.8,13.6,,26.25,27.68,14
2026-05-26,NDA-SE.ST,179.1,179.75,165.3,2.91,65.22,59.84,70.05,172.52,169.61,169.82,181.8,167.5,8.35,-0.36,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,180.7,189.43,174.88,34,58.38,45.67,4.26,SELL,36.2,38.99,8.55
2026-05-26,SAAB-B.ST,540.5,598.03,479.06,20.46,46.43,45.32,60.81,538.55,591.81,584.29,590.4,475.9,12.83,-9.62,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,543.2,604.58,502.28,4,30.31,32.68,15.52,BUY,44.65,10.62,28.27
2026-05-26,SEB-A.ST,186.55,188.19,175.3,3.29,58.42,52.83,61.54,181.75,180.57,186.73,190.9,176.9,6.42,-0.87,High,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,189.32,199.18,182.74,30,50.08,34.89,12.84,SELL,34.63,32.62,9.47
2026-05-26,SHB-B.ST,229,232.49,211.27,4.1,58.92,54.19,64.34,221.88,222.1,225.41,233.8,213,8.39,-1.5,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Mixed,231.53,243.83,223.33,24,54.66,36.51,15.45,SELL,36.29,31.49,17.39
2026-05-26,SWED-A.ST,343.3,345.99,311.07,5.42,64.61,61.67,71.65,328.53,327.25,322.17,349.8,311.5,10.36,-0.78,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,346.9,363.16,336.06,18,61.07,45.79,7.63,,39.27,39.11,18.11
2026-05-26,VOLV-B.ST,320.6,328.98,308.57,6.94,52.43,53.87,58.56,318.78,315.92,306.01,334.9,307.9,3.9,-2.55,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Strong Uptrend,321.4,342.21,307.53,14,32.9,24.23,11.91,,18.91,24.49,17.44
