Date,Ticker,Close,BBHigh,BBLow,ATR,RsiD,RsiW,RsiM,Sma20,Sma50,Sma150,SwingHigh,SwingLow,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol,RSITrend,PriceTrend,Entry,Target,StopLoss,Shares,Adx_D,Pdi_D,Mdi_D,Market_Decision,Adx_W,Pdi_W,Mdi_W
2026-07-15,ABB.ST,1014.5,1061.61,986.15,27.87,51.71,66.15,75.86,1023.88,997.93,846.96,1058.5,980.6,2.88,-4.44,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1018.67,1102.28,962.92,3,18.21,27.11,20.11,SELL,33.47,19.57,16.29
2026-07-15,AZN.ST,1615.5,1933.98,1584.32,63.86,36.33,42.96,50.34,1759.15,1732.04,1754.06,1895.5,1590,1.97,-16.47,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,1610.33,1801.9,1482.62,1,62.55,4.8,43.14,SELL,34.21,20.03,39.35
2026-07-15,INVE-B.ST,391.7,405.9,385.49,6.17,49.96,62.01,73.71,395.7,384.19,362.21,407.65,382.3,1.61,-3.5,Neutral,Neutral,Neutral,Neutral,ACCUMULATE (BUY DIP),Mixed,393.8,412.31,381.46,16,50.6,7.47,28.51,SELL,45.51,26.14,11.88
2026-07-15,LUG.ST,526.6,581.63,497.51,20.73,44.32,39.19,53.05,539.57,567.45,682.51,607.4,503,5.85,-9.46,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,527.53,589.72,486.08,4,31.44,14.73,29.63,SELL,39.48,12.74,27.43
2026-07-15,LUMI.ST,241.1,260.29,214.37,8.84,49.43,52.04,63.79,237.33,252.98,236.81,280.2,215.9,12.47,-7.37,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,241.7,268.23,224.01,11,23.42,29.75,18.88,SELL,22.85,23.87,31.5
2026-07-15,NDA-SE.ST,186.45,189.76,178.41,2.62,60.2,64.06,72.35,184.08,178.39,174.16,189.8,178.2,4.51,-1.75,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,186.72,194.58,181.47,38,31.08,13.62,26.31,SELL,46.22,29.11,11.9
2026-07-15,SAAB-B.ST,523.4,599.78,460.04,24.3,45.67,45.71,58.01,529.91,530.08,591.46,630,480.9,13.77,-12.73,Neutral,Neutral,Neutral,Neutral,WAIT FOR SETUP,Mixed,524.1,596.99,475.51,4,35.41,22.21,41.08,SELL,30.03,34.08,23.61
2026-07-15,SEB-A.ST,212.8,207.63,185.71,3.41,79.24,69.88,70.54,196.67,188.9,188.88,215.2,189.2,14.59,2.49,High,High,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,214.4,224.64,207.57,29,55.14,64.72,5.29,BUY,56.04,53.02,4.62
2026-07-15,SHB-B.ST,225,240.46,228.84,4.2,38.35,49.22,61.43,234.65,228.26,229.5,241.2,222,-1.68,-6.43,High,High,High,High,WAIT FOR SETUP,Mixed,227.93,240.53,219.53,23,43.9,5.03,47.3,ACCUMULATE,34.22,21.1,27.4
2026-07-15,SWED-A.ST,364.8,371.1,351.64,5.15,59.23,67.39,74.36,361.37,345.49,336.21,370.6,344.1,3.74,-1.7,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,366.67,382.12,356.37,19,35.74,27.45,15.06,SELL,46.71,34.46,15.8
2026-07-15,VOLV-B.ST,338.7,345.49,314.59,6.74,60.4,60.57,62.4,330.04,323.81,319.95,345,314.2,7.66,-1.97,Neutral,Neutral,Neutral,Neutral,WAIT FOR VOLUME,Strong Uptrend,338.63,358.86,325.15,14,34.57,24.79,12.71,SELL,28.55,24.14,9.29
