Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-08-03,ABB.ST,941.4,1038.48,894.25,994.02,29.76,44.13,55.37,68.23,1045,897.4,966.37,990.07,867.54
2026-08-03,AZN.ST,1474,1841.27,1497.23,1712.79,50.39,28.51,35.79,45.92,1872,1467,1669.25,1712.62,1749.68
2026-08-03,INVE-B.ST,416,412.76,387.08,396.16,6.35,70.37,70.92,80.78,417.4,387.4,399.92,392.04,368.79
2026-08-03,LUG.ST,530.6,569.66,509.16,577.43,20.36,46.13,40.31,52.95,576.2,508.4,539.41,549.06,666.23
2026-08-03,LUMI.ST,236.3,255.66,219.74,225.08,10.31,46.56,50.37,63.7,259.8,215.9,237.7,249.17,241.54
2026-08-03,NDA-SE.ST,193.75,194.55,183.5,184.26,3.33,64.3,69.43,75.1,193.8,180.55,189.02,183.08,175.89
2026-08-03,SAAB-B.ST,615.1,635.09,513.53,541.56,23.09,63.55,56.78,64.11,630,513.2,574.31,543.93,598.63
2026-08-03,SEB-A.ST,225.3,228.83,194.32,213.54,4.24,78.17,75.29,74.44,225.8,197.35,211.57,197.73,191.15
2026-08-03,SHB-B.ST,233,240.24,222.5,238.98,4.69,54.05,54.83,64.48,241.2,222,231.37,230.51,229.74
2026-08-03,SWED-A.ST,383.9,380.33,357.49,364.77,6.75,69.26,72.29,78.5,384.6,350.1,368.91,356.03,341.29
2026-08-03,VOLV-B.ST,369.4,369.25,323.73,346.61,7.71,79.22,70.88,67.4,371.9,330.9,346.49,331.87,324.79
