Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-09-01,ABB.ST,924.8,987.58,919.12,991.84,18.66,39.97,51.38,66.9,990.2,920,953.35,971.3,905.77
2026-09-01,AZN.ST,1556.5,1608.51,1479.89,1621.81,31.86,46.31,42.3,49.39,1612,1470.5,1544.2,1640.44,1726.21
2026-09-01,INVE-B.ST,410.8,424.94,406.34,407.33,4.36,48.5,62.88,78.9,426.8,408.1,415.64,406.72,380.44
2026-09-01,LUG.ST,660.8,742.36,564.22,647.66,25.71,54.6,53.5,60.23,730,562.4,653.29,583.97,645.97
2026-09-01,LUMI.ST,250.8,271.94,237.82,242.23,9.37,48.63,52.42,64.88,272.9,235.5,254.88,243.88,247.15
2026-09-01,NDA-SE.ST,194.8,196.05,187.88,190.02,2.36,60.35,67.7,74.33,197.85,187.8,191.97,189.37,178.24
2026-09-01,SAAB-B.ST,607,700.57,604.63,673.5,17.34,39.65,52.31,62.54,702.3,604.4,652.6,597.43,598.98
2026-09-01,SEB-A.ST,223.5,225.87,217.31,216.42,2.82,60.59,70.87,73.36,227.1,216.2,221.59,213.08,194.61
2026-09-01,SHB-B.ST,234.6,236.33,228.73,238.98,3.16,56.11,55.49,64.85,237.6,227.6,232.53,232.46,229.65
2026-09-01,SWED-A.ST,377.5,387.2,367.18,384.99,4.62,55.05,65.77,75.87,390.5,366.2,377.19,371.36,347.92
2026-09-01,VOLV-B.ST,345.4,362.36,332.8,357.28,5.4,47.92,57.1,60.73,374.5,336.8,347.58,344.79,331.21
