Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-08-10,ABB.ST,969,7.21,-3.19,Neutral,Neutral,Neutral,Neutral
2026-08-10,AZN.ST,1534,3.57,-11.25,Neutral,Neutral,Neutral,Neutral
2026-08-10,INVE-B.ST,421.65,9.26,-1.7,Neutral,Neutral,Neutral,Neutral
2026-08-10,LUG.ST,631,28.35,2.48,Neutral,Neutral,Neutral,Neutral
2026-08-10,LUMI.ST,260.2,16.11,-1.73,Neutral,Neutral,Neutral,Neutral
2026-08-10,NDA-SE.ST,190.5,2.35,-2.44,Neutral,Neutral,Neutral,Neutral
2026-08-10,SAAB-B.ST,633.4,21.68,-4.11,Neutral,Neutral,Neutral,Neutral
2026-08-10,SEB-A.ST,221.5,6.58,-3.6,Neutral,Neutral,Neutral,Neutral
2026-08-10,SHB-B.ST,232.8,4.19,-2.24,Neutral,Neutral,Neutral,Neutral
2026-08-10,SWED-A.ST,380.4,6.37,-2.84,Neutral,Neutral,Neutral,Neutral
2026-08-10,VOLV-B.ST,354.3,6.94,-5.97,Neutral,Neutral,Neutral,Neutral
