Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-07-06,ABB.ST,1039,1080.08,942.3,965.9,28.66,57.06,72.14,78.75,1058.5,940.8,1011.19,985.1,831.39
2026-07-06,AZN.ST,1811.5,1892.08,1625.12,1719.81,49.25,55.7,54.96,58.82,1895.5,1658,1758.6,1736.91,1755.94
2026-07-06,INVE-B.ST,403.45,409.47,371.77,385.78,6.03,66.1,69.55,78.58,407.65,372.9,390.62,381.07,358.75
2026-07-06,LUG.ST,551.6,592.54,494.62,592.65,22.84,48.5,41.26,54.55,607.4,501.2,543.58,584.06,693.83
2026-07-06,LUMI.ST,239.1,274.06,217.9,263.42,9.91,44.31,51.48,63.54,280.2,222.4,245.98,254.04,233.96
2026-07-06,NDA-SE.ST,187.8,188.86,172.26,179.61,2.74,69.07,66.23,72.81,188.25,172.35,180.56,176.28,173.28
2026-07-06,SAAB-B.ST,581.2,569.29,467.36,509.79,21.3,68.48,52.46,62,589.7,480.9,518.32,532.07,587.41
2026-07-06,SEB-A.ST,198.25,200.24,181.97,190.24,2.41,69.69,61.27,66,198.55,181.5,191.1,185.66,188.12
2026-07-06,SHB-B.ST,239.2,241.47,222.39,228.39,3.11,69.25,59.93,66.82,239.4,221.4,231.93,226.46,228.9
2026-07-06,SWED-A.ST,367.2,372.54,333.2,350.76,5.02,69.8,69.06,74.7,367.6,331.6,352.87,339.39,333.11
2026-07-06,VOLV-B.ST,341.5,339.42,306.28,318.5,7.39,66.01,61.71,62.88,344.7,305.3,322.85,321.26,317.38
