Date,Ticker,entry,target,stopLoss,shares,AdxD,PdiD,MdiD,adxAndDmiSigmal,RSITrend,PriceTrend
2026-09-18,ABB.ST,957.33,1023.8,913.02,4,31.7,40.62,15.92,BUY,STRONG BUY / HOLD,Mixed
2026-09-18,AZN.ST,1640.33,1758.94,1561.26,2,45.09,37.49,7.13,BUY,WAIT FOR SETUP,Mixed
2026-09-18,INVE-B.ST,406.72,422.78,396.01,18,38.37,22.97,26.28,SELL,WAIT FOR SETUP,Mixed
2026-09-18,LUG.ST,644.93,713.03,599.53,4,45.52,10.53,19.14,SELL,ACCUMULATE (BUY DIP),Mixed
2026-09-18,LUMI.ST,234.97,266.79,213.75,9,33.17,21.78,26.41,SELL,WAIT FOR SETUP,Mixed
2026-09-18,NDA-SE.ST,200.73,209.85,194.65,32,20.44,25.29,26.12,SELL,STRONG BUY / HOLD,Strong Uptrend
2026-09-18,SAAB-B.ST,613.03,661.95,580.42,6,52.34,35.12,11.11,SELL,WAIT FOR SETUP,Mixed
2026-09-18,SEB-A.ST,229.73,239.23,223.4,31,25.57,26.9,28.02,SELL,STRONG BUY / HOLD,Strong Uptrend
2026-09-18,SHB-B.ST,241.8,252.09,234.94,29,33.59,26.9,8.87,,STRONG BUY / HOLD,Strong Uptrend
2026-09-18,SWED-A.ST,405.93,426.2,392.42,14,66.28,44.07,3.15,SELL,STRONG BUY / HOLD,Strong Uptrend
2026-09-18,VOLV-B.ST,336.37,356.17,323.17,15,47.18,13.65,34.09,SELL,WAIT FOR SETUP,Mixed
