Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-06-22,ABB.ST,1055.5,12.21,0.82,Neutral,Neutral,Neutral,Neutral
2026-06-22,AZN.ST,1697,3.34,-4.19,Neutral,Neutral,Neutral,Neutral
2026-06-22,INVE-B.ST,393.75,5.46,0.72,Neutral,Neutral,Neutral,Neutral
2026-06-22,LUG.ST,551,6.72,-10.21,Neutral,Neutral,Neutral,Neutral
2026-06-22,LUMI.ST,251.3,4.47,-14.6,Neutral,Neutral,Neutral,Neutral
2026-06-22,NDA-SE.ST,184.75,7.46,0.81,Neutral,Neutral,Neutral,Neutral
2026-06-22,SAAB-B.ST,502.9,2.8,-11.26,Neutral,Neutral,Neutral,Neutral
2026-06-22,SEB-A.ST,195.6,10.28,-0.26,Neutral,Neutral,Neutral,Neutral
2026-06-22,SHB-B.ST,235.8,7.2,0.05,Neutral,Neutral,Neutral,Neutral
2026-06-22,SWED-A.ST,360.5,10.21,0.82,Neutral,Neutral,Neutral,Neutral
2026-06-22,VOLV-B.ST,321.6,3.86,-2.92,Neutral,Neutral,Neutral,Neutral
