Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-07-28,ABB.ST,930.6,2.24,-11.97,Neutral,Neutral,Neutral,Neutral
2026-07-28,AZN.ST,1646,8.67,-13.14,Neutral,Neutral,Neutral,Neutral
2026-07-28,INVE-B.ST,405.7,4.21,-0.58,Neutral,Neutral,Neutral,Neutral
2026-07-28,LUG.ST,559.8,10.27,-2.38,Neutral,Neutral,Neutral,Neutral
2026-07-28,LUMI.ST,244,11.15,-4.74,Neutral,Neutral,Neutral,Neutral
2026-07-28,NDA-SE.ST,193.4,6.09,-0.29,Neutral,Neutral,Neutral,Neutral
2026-07-28,SAAB-B.ST,618.4,22.16,-1.33,Neutral,Neutral,Neutral,Neutral
2026-07-28,SEB-A.ST,220,16.2,-2.58,Neutral,Neutral,Neutral,Neutral
2026-07-28,SHB-B.ST,230.8,3.59,-4.43,Neutral,Neutral,Neutral,Neutral
2026-07-28,SWED-A.ST,373.6,4.31,-0.32,Neutral,Neutral,Neutral,Neutral
2026-07-28,VOLV-B.ST,363.6,12.24,1.31,Neutral,Neutral,Neutral,Neutral
