Date,Ticker,entry,target,stopLoss,shares,AdxD,PdiD,MdiD,adxAndDmiSigmal,RSITrend,PriceTrend
2026-05-13,ABB.ST,984.4,1053.31,938.46,4,64.69,30.34,11.64,SELL,WAIT FOR VOLUME,Strong Uptrend
2026-05-13,AZN.ST,1731.5,1852.04,1651.14,2,38.06,22.49,24.52,SELL,WAIT FOR SETUP,Mixed
2026-05-13,INVE-B.ST,368.05,388.63,354.33,14,22.1,20.04,24.98,SELL,ACCUMULATE (BUY DIP),Mixed
2026-05-13,LUG.ST,653.4,735.64,598.57,3,34.38,22.65,14.31,SELL,WAIT FOR SETUP,Mixed
2026-05-13,LUMI.ST,277.43,311.95,254.42,8,55.65,46.88,6.28,BUY,WAIT FOR VOLUME,Strong Uptrend
2026-05-13,NDA-SE.ST,169.35,177.34,164.02,37,15.5,27.27,28.23,SELL,WAIT FOR SETUP,Mixed
2026-05-13,SAAB-B.ST,508.9,575.13,464.75,4,49.44,7.16,49.51,ACCUMULATE,WAIT FOR SETUP,Mixed
2026-05-13,SEB-A.ST,179.83,188.91,173.78,33,19.92,21.64,20.69,SELL,WAIT FOR SETUP,Mixed
2026-05-13,SHB-B.ST,215.47,226.65,208.01,26,33.94,12.6,28.66,SELL,WAIT FOR SETUP,Mixed
2026-05-13,SWED-A.ST,322.73,339.13,311.8,18,27.08,17.43,20.86,SELL,WAIT FOR SETUP,Mixed
2026-05-13,VOLV-B.ST,320.03,340.95,306.09,14,17.62,22.3,22.86,SELL,WAIT FOR SETUP,Mixed
