Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-09-25,ABB.ST,970.2,998.55,887.17,932.79,22.68,55.03,57.69,69.62,1004.5,896.6,942.86,947.32,924.2
2026-09-25,AZN.ST,1637,1673.69,1504.26,1544.52,36.07,58.58,48.95,52.53,1668.5,1507,1588.97,1580.17,1705.84
2026-09-25,INVE-B.ST,412.85,414.51,398.29,397.31,5.68,59.02,62.23,79.95,417.7,392,406.4,409.86,386.19
2026-09-25,LUG.ST,644.2,696.66,615.82,698.16,21.61,49.3,51.34,59.02,701.4,625.6,656.24,628.18,639.56
2026-09-25,LUMI.ST,243,263.18,221.48,258.66,10.42,49.75,50.74,63.11,271.4,221.8,242.33,247.01,248.61
2026-09-25,NDA-SE.ST,202.5,203.33,195.2,194,3,62.34,73.09,77.41,203.8,193.95,199.26,194.69,181.05
2026-09-25,SAAB-B.ST,617.9,638.46,561.45,572.47,16.68,53.19,53.67,63.69,641.3,566.4,599.96,619.46,591.51
2026-09-25,SEB-A.ST,234.5,235.11,221.38,223.68,3.66,66.13,76.33,76.28,236,221.9,228.24,223.68,198.72
2026-09-25,SHB-B.ST,245.4,244.86,231,233.7,3.56,69.57,63.76,67.57,246,231,237.93,234.02,229.56
2026-09-25,SWED-A.ST,411.9,417.89,369.05,392.16,7.46,70.33,76.71,79.95,416.1,375.7,393.47,382.99,353.32
2026-09-25,VOLV-B.ST,326.4,353.37,321.75,343.59,6.33,38.9,47,56.02,351.1,321.1,337.56,345.96,330.69
