Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-07-27,ABB.ST,957,4.18,-9.94,Neutral,Neutral,Neutral,Neutral
2026-07-27,AZN.ST,1658,9.27,-13.09,Neutral,Neutral,Neutral,Neutral
2026-07-27,INVE-B.ST,409.7,5.31,0.35,Neutral,Neutral,Neutral,Neutral
2026-07-27,LUG.ST,552,9.25,-3.54,Neutral,Neutral,Neutral,Neutral
2026-07-27,LUMI.ST,251.1,14.8,-2.2,Neutral,Neutral,Neutral,Neutral
2026-07-27,NDA-SE.ST,192.3,5.55,-0.35,Neutral,Neutral,Neutral,Neutral
2026-07-27,SAAB-B.ST,587.2,17.4,-5.27,Neutral,Neutral,Neutral,Neutral
2026-07-27,SEB-A.ST,220.3,17.31,-1.95,Neutral,Neutral,Neutral,Neutral
2026-07-27,SHB-B.ST,232.6,4.32,-3.82,Neutral,Neutral,Neutral,Neutral
2026-07-27,SWED-A.ST,375.5,4.96,0.35,Neutral,Neutral,Neutral,Neutral
2026-07-27,VOLV-B.ST,360.6,11.36,1.25,Neutral,Neutral,Neutral,Neutral
