Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-08-25,ABB.ST,945,993.66,911.2,994.02,18.31,43.64,54.73,68.75,990.2,897.4,952.43,981.23,895.98
2026-08-25,AZN.ST,1580.5,1672.56,1433.29,1621.81,34.93,50.06,43.68,49.7,1699,1467,1552.92,1654.56,1729.88
2026-08-25,INVE-B.ST,414.75,426.45,403.62,407.33,4.15,57.87,66.39,80.61,426.8,403.25,415.04,403.56,377.44
2026-08-25,LUG.ST,708,708.05,505.67,629.54,26.8,71.71,59.08,62.57,708.8,527.4,606.86,568.13,649.37
2026-08-25,LUMI.ST,263.2,266.34,229.79,232.13,10.02,60.83,56.44,67.08,265.3,231.3,248.07,243.69,245.85
2026-08-25,NDA-SE.ST,193.1,194.2,188.6,186.52,2.38,58.84,67.75,74.88,195.4,187.8,191.4,187.79,177.57
2026-08-25,SAAB-B.ST,644,708.72,580.56,625.56,19.55,54.64,57.3,65.73,702.3,583.3,644.64,582.05,602.18
2026-08-25,SEB-A.ST,220.4,226.65,216.8,216.42,2.84,56.85,69.31,72.07,228,216.2,221.72,209.66,193.76
2026-08-25,SHB-B.ST,231,236.27,228.53,238.98,3.1,47.88,52.46,63.94,237.6,228,232.4,232.56,229.76
2026-08-25,SWED-A.ST,371.4,389.1,368.92,370.7,4.76,45.72,62.57,74.1,390.5,369,379.01,368.88,346.8
2026-08-25,VOLV-B.ST,350.6,376.03,330.45,357.28,6.04,54.52,59.61,62.88,374.5,336.8,353.24,341.48,329.83
