Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-06-26,ABB.ST,1020.5,1062.92,939.01,963.68,27.86,56.57,73.18,78.31,1058.5,940.8,1000.97,965.27,816.26
2026-06-26,AZN.ST,1791,1799.45,1628.45,1681.05,38.36,60.66,54.84,58.33,1816,1601.5,1713.95,1736.38,1750.31
2026-06-26,INVE-B.ST,392.3,396.31,371.94,377.6,6.42,60.69,66.99,76.92,399.55,372.9,384.13,378.49,355.17
2026-06-26,LUG.ST,525,608.01,498.1,594.61,24.29,40.43,38.21,52.73,613,501.2,553.05,608.68,702.68
2026-06-26,LUMI.ST,228.2,299.65,220.68,261.68,11.21,36.33,48.8,61.72,295.9,222.4,260.16,257.72,231.37
2026-06-26,NDA-SE.ST,179.75,183.75,171.92,174.53,2.81,55.99,59.61,70.07,184.95,172.35,177.84,174.73,172.31
2026-06-26,SAAB-B.ST,482.15,556.06,477.34,545.37,19.26,33.47,39.52,54.2,585,480.9,516.7,538.2,586.21
2026-06-26,SEB-A.ST,190.05,197.34,177.73,185.52,2.89,55.73,54.75,63.19,196,180.35,187.54,184.3,187.51
2026-06-26,SHB-B.ST,234.2,237.87,219.67,224.63,3.56,62.13,56.91,65.93,236.4,221.4,228.77,225.19,227.87
2026-06-26,SWED-A.ST,358.9,363.73,326.27,341.44,5.95,66.86,66.2,73.91,361.3,331.6,345,335.61,330.13
2026-06-26,VOLV-B.ST,327.8,332.3,308.76,333.61,8.36,57.35,56.3,60.53,332.4,305.3,320.53,319.96,314.75
