Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-08-04,ABB.ST,965.6,7.52,-5.94,Neutral,Neutral,Neutral,Neutral
2026-08-04,AZN.ST,1508,-0.1,-16.86,Neutral,Neutral,High,High
2026-08-04,INVE-B.ST,420.05,8.87,1.18,Neutral,Neutral,Neutral,Neutral
2026-08-04,LUG.ST,539.6,5.82,-5.08,Neutral,Neutral,Neutral,Neutral
2026-08-04,LUMI.ST,246.1,11.98,-4.03,Neutral,Neutral,Neutral,Neutral
2026-08-04,NDA-SE.ST,194.5,6.02,-0.3,Neutral,Neutral,Neutral,Neutral
2026-08-04,SAAB-B.ST,624.3,21.8,-2.15,Neutral,Neutral,Neutral,Neutral
2026-08-04,SEB-A.ST,226.4,15.66,-1.55,Neutral,Neutral,Neutral,Neutral
2026-08-04,SHB-B.ST,234.6,5.26,-2,Neutral,Neutral,Neutral,Neutral
2026-08-04,SWED-A.ST,386.6,8.44,0.96,Neutral,Neutral,Neutral,Neutral
2026-08-04,VOLV-B.ST,367.6,13.5,-0.95,Neutral,Neutral,Neutral,Neutral
