Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-04-14,ABB.ST,846.6,16.6,-0.62,Neutral,Neutral,Neutral,Neutral
2026-04-14,AZN.ST,1862.5,10.2,-4.09,Neutral,Neutral,Neutral,Neutral
2026-04-14,INVE-B.ST,374.15,12.86,-1.03,Neutral,Neutral,Neutral,Neutral
2026-04-14,LUG.ST,786.2,25.88,-2.82,Neutral,Neutral,Neutral,Neutral
2026-04-14,LUMI.ST,263.5,34.75,-1.6,Neutral,Neutral,Neutral,Neutral
2026-04-14,NDA-SE.ST,175.15,13.34,-1.18,Neutral,Neutral,Neutral,Neutral
2026-04-14,SAAB-B.ST,623.7,7.37,-10.33,Neutral,Neutral,Neutral,Neutral
2026-04-14,SEB-A.ST,185.05,10.02,-1.82,Neutral,Neutral,Neutral,Neutral
2026-04-14,SHB-B.ST,229,12.26,-3.63,Neutral,Neutral,Neutral,Neutral
2026-04-14,SWED-A.ST,336.2,10.6,-2.76,Neutral,Neutral,Neutral,Neutral
2026-04-14,VOLV-B.ST,322.1,12.42,-3.37,Neutral,Neutral,Neutral,Neutral
