Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-09-08,ABB.ST,946.2,4.8,-4.12,Neutral,Neutral,Neutral,Neutral
2026-09-08,AZN.ST,1549.5,4.27,-3.93,Neutral,Neutral,Neutral,Neutral
2026-09-08,INVE-B.ST,407.15,0.38,-2.91,Neutral,Neutral,Neutral,Neutral
2026-09-08,LUG.ST,679,13.86,-8.73,Neutral,Neutral,Neutral,Neutral
2026-09-08,LUMI.ST,253.6,7.6,-6.11,Neutral,Neutral,Neutral,Neutral
2026-09-08,NDA-SE.ST,197.85,5.72,-0.89,Neutral,Neutral,Neutral,Neutral
2026-09-08,SAAB-B.ST,575.3,-0.37,-19.29,Neutral,Neutral,Neutral,Neutral
2026-09-08,SEB-A.ST,225.6,4.03,-0.59,Neutral,Neutral,Neutral,Neutral
2026-09-08,SHB-B.ST,235.6,3.06,-0.39,Neutral,Neutral,Neutral,Neutral
2026-09-08,SWED-A.ST,384.9,4.67,-0.34,Neutral,Neutral,Neutral,Neutral
2026-09-08,VOLV-B.ST,350.1,4.1,-0.95,Neutral,Neutral,Neutral,Neutral
