Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-09-07,ABB.ST,934.2,3.57,-5.3,Neutral,Neutral,Neutral,Neutral
2026-09-07,AZN.ST,1583.5,6.56,-2.03,Neutral,Neutral,Neutral,Neutral
2026-09-07,INVE-B.ST,407.7,0.49,-2.77,Neutral,Neutral,Neutral,Neutral
2026-09-07,LUG.ST,682.2,14.39,-8.33,Neutral,Neutral,Neutral,Neutral
2026-09-07,LUMI.ST,245.3,4.4,-9.15,Neutral,Neutral,Neutral,Neutral
2026-09-07,NDA-SE.ST,199.5,6.7,-0.24,Neutral,Neutral,Neutral,Neutral
2026-09-07,SAAB-B.ST,585.8,1,-17.64,Neutral,Neutral,Neutral,Neutral
2026-09-07,SEB-A.ST,226.6,4.55,-0.24,Neutral,Neutral,Neutral,Neutral
2026-09-07,SHB-B.ST,236.6,3.55,-0.06,Neutral,Neutral,Neutral,Neutral
2026-09-07,SWED-A.ST,386.7,5.23,0.01,Neutral,Neutral,Neutral,Neutral
2026-09-07,VOLV-B.ST,349,3.75,-1.21,Neutral,Neutral,Neutral,Neutral
