Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-04-17,ABB.ST,852.4,18.3,-2.6,Neutral,Neutral,Neutral,Neutral
2026-04-17,AZN.ST,1842.5,8.23,-5.46,Neutral,Neutral,Neutral,Neutral
2026-04-17,INVE-B.ST,377.65,14.18,-2.24,Neutral,Neutral,Neutral,Neutral
2026-04-17,LUG.ST,745.2,18.93,-7.73,Neutral,Neutral,Neutral,Neutral
2026-04-17,LUMI.ST,270.7,40.79,-4.45,Neutral,Neutral,Neutral,Neutral
2026-04-17,NDA-SE.ST,170.3,10.44,-4.39,Neutral,Neutral,Neutral,Neutral
2026-04-17,SAAB-B.ST,597.5,2.21,-10.22,Neutral,Neutral,Neutral,Neutral
2026-04-17,SEB-A.ST,182.75,8.56,-2.83,Neutral,Neutral,Neutral,Neutral
2026-04-17,SHB-B.ST,225,9.72,-4.19,Neutral,Neutral,Neutral,Neutral
2026-04-17,SWED-A.ST,328.2,7.8,-4.61,Neutral,Neutral,Neutral,Neutral
2026-04-17,VOLV-B.ST,317.2,10.67,-4.81,Neutral,Neutral,Neutral,Neutral
