Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-03-11,ABB.ST,801.2,3.18,-5.51,Neutral,Neutral,Neutral,Neutral
2026-03-11,AZN.ST,1789.5,0.78,-6.37,Neutral,Neutral,Neutral,Neutral
2026-03-11,INVE-B.ST,358.4,1.98,-5.05,Neutral,Neutral,Neutral,Neutral
2026-03-11,LUG.ST,772.5,16.36,-9.97,Neutral,Neutral,Neutral,Neutral
2026-03-11,LUMI.ST,249,20.86,-17.2,Neutral,Neutral,Neutral,Neutral
2026-03-11,NDA-SE.ST,170.75,3.22,-6.06,Neutral,Neutral,Neutral,Neutral
2026-03-11,SAAB-B.ST,656.3,5.91,-3.93,Neutral,High,Neutral,Neutral
2026-03-11,SEB-A.ST,188.65,3.72,-5.21,Neutral,Neutral,Neutral,Neutral
2026-03-11,SHB-B.ST,237.6,3.09,-3.56,Neutral,Neutral,Neutral,Neutral
2026-03-11,SWED-A.ST,339.8,2.57,-4.46,Neutral,Neutral,Neutral,Neutral
2026-03-11,VOLV-B.ST,332.9,2.38,-7.37,Neutral,Neutral,Neutral,Neutral
