Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-03-16,ABB.ST,784.6,1.79,-7.44,Neutral,Neutral,Neutral,Neutral
2026-03-16,AZN.ST,1783,1.54,-6.99,Neutral,Neutral,Neutral,Neutral
2026-03-16,INVE-B.ST,349.9,0.77,-7.67,Neutral,Neutral,Neutral,Neutral
2026-03-16,LUG.ST,715,5.99,-16.27,Neutral,Neutral,Neutral,Neutral
2026-03-16,LUMI.ST,233.8,11.59,-22,Neutral,Neutral,Neutral,Neutral
2026-03-16,NDA-SE.ST,167.8,2.36,-7.67,Neutral,Neutral,Neutral,Neutral
2026-03-16,SAAB-B.ST,675.9,7.83,-2.37,Neutral,Neutral,Neutral,Neutral
2026-03-16,SEB-A.ST,182.2,1.67,-8.6,Neutral,Neutral,Neutral,Neutral
2026-03-16,SHB-B.ST,229.8,1.1,-7.03,Neutral,Neutral,Neutral,Neutral
2026-03-16,SWED-A.ST,330.4,1.17,-7.29,Neutral,Neutral,Neutral,Neutral
2026-03-16,VOLV-B.ST,321.7,0.89,-10.64,Neutral,Neutral,Neutral,Neutral
