Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-03-25,ABB.ST,786.4,835.96,753.4,818.26,25.69,49.65,61.03,70.16,845.4,733.4,794.68,777.09,708.81
2026-03-25,AZN.ST,1743.5,1883.27,1701.73,1829.89,36.68,41.78,54.6,56.27,1884.5,1692.5,1792.5,1766.94,1660.09
2026-03-25,INVE-B.ST,347.5,376.65,333.46,362.45,9.33,45.07,56.17,66.3,378.55,326.35,355.06,354.43,324.34
2026-03-25,LUG.ST,680,863.62,629.53,784.5,43.54,41.44,49.02,64.41,916.5,596,746.58,742.3,702.04
2026-03-25,LUMI.ST,224.2,290.23,192.95,251.65,14.89,45.52,56.91,67.24,293.6,191.5,241.59,237.2,181.12
2026-03-25,NDA-SE.ST,155.45,177.63,160.03,170.38,4.67,26.83,41.51,59.38,179.35,154.7,168.83,173.72,164.64
2026-03-25,SAAB-B.ST,632.1,703.24,619.93,614.27,27.46,41.53,55.24,71.71,710,619.8,661.58,669.45,574.48
2026-03-25,SEB-A.ST,170.6,194.86,173.52,185.47,4.97,26.14,36.86,55.1,196.9,169,184.19,191.49,186.72
2026-03-25,SHB-B.ST,226.2,243.98,219.44,240.28,6.54,43.43,51.46,67.17,244.2,213.2,231.71,235.73,221.05
2026-03-25,SWED-A.ST,304.9,352.72,316.59,335.92,10.67,26.17,44.71,63.53,353.1,299.2,334.66,343.13,308.81
2026-03-25,VOLV-B.ST,303,359.79,286.65,320.72,10.77,37.71,49.02,56.39,353.8,276.5,323.22,329.36,295.34
