Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-05-26,ABB.ST,995.8,11.14,-2.83,Neutral,Neutral,Neutral,Neutral
2026-05-26,AZN.ST,1752.5,4.8,-1.48,Neutral,Neutral,Neutral,Neutral
2026-05-26,INVE-B.ST,383.25,6.51,-0.37,Neutral,Neutral,Neutral,Neutral
2026-05-26,LUG.ST,585.2,3.94,-13.07,Neutral,Neutral,Neutral,Neutral
2026-05-26,LUMI.ST,264.7,18.13,-5.52,Neutral,Neutral,Neutral,Neutral
2026-05-26,NDA-SE.ST,180.55,9.37,0.25,Neutral,Neutral,Neutral,Neutral
2026-05-26,SAAB-B.ST,539.4,12.61,-9.8,Neutral,Neutral,Neutral,Neutral
2026-05-26,SEB-A.ST,187.75,7.18,-0.37,Neutral,Neutral,Neutral,Neutral
2026-05-26,SHB-B.ST,229.6,8.71,-1.29,Neutral,Neutral,Neutral,Neutral
2026-05-26,SWED-A.ST,347.3,11.84,0.1,Neutral,Neutral,Neutral,Neutral
2026-05-26,VOLV-B.ST,319.8,3.64,-2.77,Neutral,Neutral,Neutral,Neutral
