Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-09-18,ABB.ST,962.6,962.15,901.23,971.73,22.16,56.8,56.68,69.27,966,896.6,931.69,946.71,918.74
2026-09-18,AZN.ST,1638.5,1630.89,1514.71,1528.99,39.54,62.37,49.05,52.59,1654.5,1507,1572.8,1578.81,1713.38
2026-09-18,INVE-B.ST,405.75,418.76,396.77,411.8,5.35,48.19,59.22,76.43,419.55,392,407.76,408.32,384.71
2026-09-18,LUG.ST,634.6,732.11,616.71,711.54,22.7,45.57,50.25,58.35,730,628.2,674.41,616.44,641.66
2026-09-18,LUMI.ST,232.6,276.55,219.35,258.66,10.61,42.54,47.91,60.89,272.9,221.8,247.95,246.25,248.33
2026-09-18,NDA-SE.ST,198.8,202.5,192,192.64,3.04,57.43,70.26,76.37,202.5,189.3,197.25,193.2,180.23
2026-09-18,SAAB-B.ST,603.6,655.93,554.29,622.97,16.31,48.92,52,62.19,662.3,566.4,605.11,610.63,592.5
2026-09-18,SEB-A.ST,227.8,231.41,218.98,221.23,3.16,59.35,72.95,74.81,231.6,216.4,225.2,221.28,197.41
2026-09-18,SHB-B.ST,239.8,241.48,228.88,230.6,3.43,61.27,59.6,66.22,242.8,227.6,235.18,232.82,229.55
2026-09-18,SWED-A.ST,402.4,404.24,363.64,383.75,6.76,69.72,74.22,78.96,408.2,366.2,383.94,378.48,351.25
2026-09-18,VOLV-B.ST,333,355.44,330.12,350.54,6.6,40.27,50.26,57.57,354.4,327.3,342.78,346.99,331.28
