Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-05-13,ABB.ST,979.8,1008.19,833.07,913.42,22.97,70.03,78.12,76.74,992.8,844.4,920.63,843.34,755.45
2026-05-13,AZN.ST,1722,1877.49,1634.36,1788.88,40.18,42.71,49.33,55.76,1884,1657,1755.92,1790.81,1724.86
2026-05-13,INVE-B.ST,365.5,386.21,362.06,360.61,6.89,46.14,57.98,70.34,387.05,363.95,374.13,363.3,341.28
2026-05-13,LUG.ST,648.4,780.65,569.19,682.25,27.41,43.66,46.03,61.29,783.8,594.2,674.92,711.46,724
2026-05-13,LUMI.ST,280.1,283.4,222.54,240.84,11.52,65.04,63.48,73.03,283.8,227.7,252.97,244.03,209.33
2026-05-13,NDA-SE.ST,167.9,174.13,167.83,164.07,2.7,44.07,50.78,63.76,175.65,167.5,170.98,168.59,168.63
2026-05-13,SAAB-B.ST,491.6,625.13,506.15,570.66,22.61,26.18,37.63,55.82,623.6,491.6,565.64,614,585.33
2026-05-13,SEB-A.ST,177.8,185.28,176.74,172.96,3.1,43.17,44.9,57.07,187,176.9,181.01,180.82,186.69
2026-05-13,SHB-B.ST,214,228.99,212.97,210.89,3.79,37.67,45.43,59.47,229.6,213,220.98,223.48,224.68
2026-05-13,SWED-A.ST,319.7,334.6,315.98,313.7,5.62,41.53,50.46,66.5,339.2,311.5,325.29,327.27,319.49
2026-05-13,VOLV-B.ST,318,329.35,312.1,306.4,7.04,47.96,52.81,58.01,334.9,312.1,320.73,318.81,303.55
