Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-04-28,ABB.ST,898.2,950.75,736.43,842.19,20.23,66.12,70.03,73.51,928,738,843.59,817.24,736.58
2026-04-28,AZN.ST,1738.5,1938.92,1741.33,1838.43,34.5,34.77,50.27,56.54,1925.5,1713,1840.13,1823.2,1707.72
2026-04-28,INVE-B.ST,372.5,391.44,350.6,360.61,5.94,54.14,61.69,73.29,387.05,342.5,371.02,363.04,335.96
2026-04-28,LUG.ST,653.6,806.78,658.43,739.9,25.46,36.08,46.03,62.09,790.4,652,732.6,735.67,721.91
2026-04-28,LUMI.ST,233.4,283.37,219.46,274.7,10.03,41.65,54.65,67.84,283.8,215.6,251.41,246.21,201.47
2026-04-28,NDA-SE.ST,171.65,177.76,161.31,163.96,2.81,54.23,54.33,67.1,175.95,154.6,169.53,169.96,167.55
2026-04-28,SAAB-B.ST,565.7,658.44,549.29,636.47,21.78,36.69,45.96,63.69,663.8,543.5,603.86,634.44,586.17
2026-04-28,SEB-A.ST,178.75,188.08,171.89,172.96,3.03,44.55,45.62,58.17,187,168.2,179.99,183.57,186.91
2026-04-28,SHB-B.ST,223.2,232.36,210.56,210.89,3.63,49.47,50.6,62.95,229.6,200,221.46,228.15,223.88
2026-04-28,SWED-A.ST,320.4,338.79,313.33,313.7,4.96,41.43,51.19,67.54,339.2,304.5,326.06,332.27,316.62
2026-04-28,VOLV-B.ST,319,333.34,303.07,297.72,7.65,49.97,53.68,58.27,332.6,296.3,318.21,324.22,300.3
