Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-04-15,ABB.ST,848.8,17.33,-1.39,Neutral,Neutral,Neutral,Neutral
2026-04-15,AZN.ST,1875,10.8,-3.76,Neutral,Neutral,Neutral,Neutral
2026-04-15,INVE-B.ST,376.9,14,-1.2,Neutral,Neutral,Neutral,Neutral
2026-04-15,LUG.ST,772.2,23.57,-4.64,Neutral,Neutral,Neutral,Neutral
2026-04-15,LUMI.ST,269.9,39.59,-1.43,Neutral,Neutral,Neutral,Neutral
2026-04-15,NDA-SE.ST,174.55,13.17,-1.95,Neutral,Neutral,Neutral,Neutral
2026-04-15,SAAB-B.ST,612.4,5.57,-10.99,Neutral,Neutral,Neutral,Neutral
2026-04-15,SEB-A.ST,185.25,10.24,-1.89,Neutral,Neutral,Neutral,Neutral
2026-04-15,SHB-B.ST,228.4,11.88,-3.71,Neutral,Neutral,Neutral,Neutral
2026-04-15,SWED-A.ST,336.7,10.85,-2.79,Neutral,Neutral,Neutral,Neutral
2026-04-15,VOLV-B.ST,321.3,12.17,-3.68,Neutral,Neutral,Neutral,Neutral
