Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-06-25,ABB.ST,1043,1061.5,937.41,968.48,26.82,63.21,77.33,79.03,1058.5,940.8,999.46,961.93,813.92
2026-06-25,AZN.ST,1789,1783.25,1635.15,1664.56,38.57,61.66,54.71,58.26,1803,1601.5,1709.2,1737.48,1749.39
2026-06-25,INVE-B.ST,396.45,394.98,371.73,377,6.21,67.85,68.34,77.47,396.55,372.9,383.36,378.14,354.69
2026-06-25,LUG.ST,514.2,610.23,499.43,585.06,24.87,37.72,37.45,52.02,613,501.2,554.83,613.32,704.35
2026-06-25,LUMI.ST,229.2,299.78,225.01,262.84,12.32,36.28,49.03,61.91,295.9,222.4,262.39,258.45,230.97
2026-06-25,NDA-SE.ST,179.05,183.54,171.86,174.53,2.84,54.32,58.75,69.8,184.95,172.35,177.7,174.64,172.21
2026-06-25,SAAB-B.ST,488.5,565.42,477.3,555.04,19.05,35.35,40.16,54.79,585,486.5,521.36,540.85,586.54
2026-06-25,SEB-A.ST,190.6,197.12,177.38,185.52,3.08,56.88,55.29,63.41,196,180.35,187.25,184.23,187.49
2026-06-25,SHB-B.ST,232.6,236.95,219.67,224.63,3.4,59.56,55.91,65.57,236.4,221.4,228.31,225.06,227.74
2026-06-25,SWED-A.ST,356,361.68,326.18,340.44,5.9,64.6,65.16,73.49,361.3,331.6,343.93,335.18,329.71
2026-06-25,VOLV-B.ST,322.3,330.66,309.28,333.61,7.68,53.16,53.96,59.26,332.4,305.3,319.97,319.72,314.31
