Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-09-07,ABB.ST,935.4,986.46,902.12,971.73,19.41,47.03,52.93,67.96,990.2,903.6,944.29,962.38,910.18
2026-09-07,AZN.ST,1566.5,1614.11,1486.49,1621.81,33.36,48.59,43.16,49.8,1612,1470.5,1550.3,1620.3,1723.43
2026-09-07,INVE-B.ST,405.65,419.54,405.26,420.38,4.31,42.29,59.67,76.38,423.2,403.35,412.4,407.69,382.14
2026-09-07,LUG.ST,684.2,744.39,596.43,647.66,25.89,57.98,56.08,61.85,730,599,670.41,597.16,644.49
2026-09-07,LUMI.ST,247.4,269.95,235.21,242.23,9.46,46.84,51.58,64.1,272.9,235.5,252.58,245.29,247.59
2026-09-07,NDA-SE.ST,199.4,199.95,186.98,191.68,2.6,71.41,72.52,76.55,200.3,187.8,193.46,190.82,178.89
2026-09-07,SAAB-B.ST,582.4,711.76,579.21,641.27,16.04,31.95,49.36,60.08,702.3,582.4,645.49,605.79,596.38
2026-09-07,SEB-A.ST,227,227.25,216.69,217.93,2.89,66.66,72.74,74.62,227.4,216.2,221.97,215.89,195.44
2026-09-07,SHB-B.ST,236.8,236.8,228.46,238.98,3.24,60.05,57.2,65.44,238,227.6,232.63,232.59,229.68
2026-09-07,SWED-A.ST,388.4,387.11,367.19,371.33,5.12,67.44,69.77,77.33,389,366.2,377.15,373.53,348.88
2026-09-07,VOLV-B.ST,349,353.28,336.39,357.28,6.29,52.75,59.05,61.43,354.6,334.2,344.84,346.56,331.76
