Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-07-07,ABB.ST,1010,1080.08,945.66,965.9,28.96,50.15,66.65,75.35,1058.5,940.8,1012.87,986.92,833.73
2026-07-07,AZN.ST,1834,1900.6,1626.25,1719.81,49.32,58.31,56.74,59.73,1895.5,1658,1763.42,1737.55,1756.54
2026-07-07,INVE-B.ST,398.65,410.15,372.92,385.78,6.1,59.17,66.31,76.69,407.65,372.9,391.54,381.44,359.3
2026-07-07,LUG.ST,542.8,592.55,494.49,592.65,22,46.49,40.54,54.03,607.4,501.2,543.52,581,692.4
2026-07-07,LUMI.ST,232.8,272.51,216.64,261.06,9.83,40.81,49.77,62.66,280.2,222.4,244.58,253.53,234.38
2026-07-07,NDA-SE.ST,188.9,189.91,172.69,181.14,2.69,70.68,67,73.17,189.3,172.35,181.3,176.65,173.44
2026-07-07,SAAB-B.ST,617,590.7,455.12,545.82,22.88,74.65,56.13,64.12,630,480.9,522.91,532.82,588.54
2026-07-07,SEB-A.ST,200,201.19,182.78,192.17,2.43,72.05,62.48,66.62,200.6,181.5,191.99,186.07,188.25
2026-07-07,SHB-B.ST,239.8,241.75,223.91,230.14,3.09,70.14,60.27,66.95,240.8,221.6,232.83,226.84,229.07
2026-07-07,SWED-A.ST,369.5,373.78,335.43,353.23,5.05,71.43,69.81,75.02,370.1,333.2,354.61,340.32,333.63
2026-07-07,VOLV-B.ST,342.4,342.65,305.02,320.35,7.26,66.54,62.03,63.03,344.8,305.3,323.84,321.78,317.84
