Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-03-10,ABB.ST,793.4,848.22,775.2,818.26,22.46,50.91,64.03,71.21,845.4,738,811.71,756.23,697.79
2026-03-10,AZN.ST,1803,1911.75,1774.75,1766.85,38.61,49.49,59.91,58.91,1915,1707,1843.25,1758.9,1638.03
2026-03-10,INVE-B.ST,360.25,377.45,351.83,371.56,8.35,50.54,63.53,71.69,378.55,341.05,364.64,351.54,320.08
2026-03-10,LUG.ST,774.5,854.45,660.4,743.79,43.39,52.39,57.24,72.9,916.5,674,757.42,757.31,689.45
2026-03-10,LUMI.ST,241,300.71,203.29,270.67,18.16,48.1,63.58,71.67,301.8,214.2,252,233.2,172.32
2026-03-10,NDA-SE.ST,170.75,182.05,165.81,176.88,4.14,45.14,54.21,72.78,180.35,161.65,173.93,175.47,163.26
2026-03-10,SAAB-B.ST,679.2,681.66,619.45,694.33,27.32,57.05,63.7,75.93,710,608.7,650.56,658.55,563.34
2026-03-10,SEB-A.ST,188.45,199.27,182.11,193.95,4.03,45.68,51.06,67.65,197.85,179.45,190.69,194.97,186.37
2026-03-10,SHB-B.ST,238.2,246.68,230.7,228.88,6.16,51.07,58.48,73.38,247.6,225.8,238.69,236.74,218.87
2026-03-10,SWED-A.ST,340.5,356.69,331.74,353.9,8.29,48.19,63.25,77.61,355.4,323.2,344.21,341.95,304.31
2026-03-10,VOLV-B.ST,332.4,359.89,326.07,344.67,8.01,46.95,62.25,63.66,354,316.2,342.98,327.32,293.59
