Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-03-12,ABB.ST,806.8,847.52,776.02,818.26,23.33,55.13,65.65,73.31,845.4,738,811.77,763.45,701.33
2026-03-12,AZN.ST,1790.5,1915.07,1764.08,1766.85,38.57,47.52,59.09,58.34,1915,1725,1839.58,1764.04,1645.27
2026-03-12,INVE-B.ST,354.75,378.09,349.55,371.56,8.71,46.07,61.22,69.26,378.55,341.05,363.82,353.21,321.5
2026-03-12,LUG.ST,758,853.99,677.86,743.79,41.86,49.09,55.66,71.26,916.5,675.5,765.92,756.11,694.75
2026-03-12,LUMI.ST,246.2,299.75,210.23,270.67,16.73,49.86,64.6,73.16,301.8,214.2,254.99,236.27,175.25
2026-03-12,NDA-SE.ST,169.35,181.78,164.64,176.88,4.05,42.65,53.09,71.3,180.35,161.65,173.21,175.26,163.76
2026-03-12,SAAB-B.ST,685.8,692.18,621.88,694.33,31.31,57.39,64.38,76.22,710,608.7,657.03,667.53,566.27
2026-03-12,SEB-A.ST,184.05,199.21,180.38,193.95,4.08,39.36,47.12,64.05,197.85,179.45,189.8,194.45,186.61
2026-03-12,SHB-B.ST,230.6,246.99,228.75,228.88,6.4,42.7,54.27,69.32,247.6,225.8,237.87,236.91,219.61
2026-03-12,SWED-A.ST,332.1,356.18,328.33,353.9,8.44,40.53,59.84,73.75,354.4,323.2,342.26,342.79,305.7
2026-03-12,VOLV-B.ST,334.1,358.66,323.39,344.67,8.5,48.5,62.84,64.14,353.9,316.2,341.03,329.72,294.7
