Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-05-25,ABB.ST,1009.5,13.27,-1.18,Neutral,Neutral,Neutral,Neutral
2026-05-25,AZN.ST,1765,5.53,-0.71,Neutral,Neutral,Neutral,Neutral
2026-05-25,INVE-B.ST,387.05,7.41,1.05,Neutral,Neutral,Neutral,Neutral
2026-05-25,LUG.ST,591.8,5.15,-13.41,Neutral,Neutral,Neutral,Neutral
2026-05-25,LUMI.ST,268.3,19.81,-3.78,Neutral,Neutral,Neutral,Neutral
2026-05-25,NDA-SE.ST,181.2,9.55,1.4,Neutral,Neutral,Neutral,Neutral
2026-05-25,SAAB-B.ST,539.4,12.57,-10.15,Neutral,Neutral,Neutral,Neutral
2026-05-25,SEB-A.ST,190.15,8.58,1.39,Neutral,Neutral,Neutral,Neutral
2026-05-25,SHB-B.ST,232.8,10.24,0.55,Neutral,Neutral,Neutral,Neutral
2026-05-25,SWED-A.ST,348.2,11.98,1.28,Neutral,Neutral,Neutral,Neutral
2026-05-25,VOLV-B.ST,322,4.35,-2.17,Neutral,Neutral,Neutral,Neutral
