Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-03-03,ABB.ST,801.8,849.03,773.31,792.53,15.59,53.62,66.69,72.51,845.4,764.6,811.17,745.53,692.66
2026-03-03,AZN.ST,1845.5,1952.81,1687.84,1766.85,36.04,57.41,64.77,60.96,1915,1641.5,1820.33,1747.26,1626.09
2026-03-03,INVE-B.ST,356.45,376.54,353.7,379.68,6.08,46.2,62.24,69.99,378.55,351.25,365.12,347.78,317.63
2026-03-03,LUG.ST,812,849.83,621.17,743.79,38.57,59.24,61.15,76.92,916.5,658,735.5,757.84,678.94
2026-03-03,LUMI.ST,267.4,300.88,192.18,255.07,15.1,57.82,74.29,79.94,301.8,209,246.53,227.88,167.47
2026-03-03,NDA-SE.ST,166.95,182.12,170.23,179.01,3.42,34.17,51.02,68.92,180.35,166.9,176.18,175.63,162.37
2026-03-03,SAAB-B.ST,641.8,675.07,622.63,694.33,23.92,46.85,58.83,73.05,710,608.7,648.85,642.57,558.95
2026-03-03,SEB-A.ST,183.15,200.44,186.47,197.87,3.77,34.6,46.36,63.36,202.3,183.1,193.46,195.52,185.89
2026-03-03,SHB-B.ST,227.8,248.22,232.22,248.82,5.69,38.12,52.68,67.93,251.8,227.2,240.22,235.49,217.42
2026-03-03,SWED-A.ST,330.7,361.14,336.49,357.11,7.26,36.71,59.01,73.15,363.9,330.5,348.81,339.5,301.76
2026-03-03,VOLV-B.ST,331.2,355.93,336.78,356.6,5.94,42.69,62.2,63.33,354,331,346.36,323.41,291.8
