Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-03-11,ABB.ST,794.2,848.17,775.59,818.26,22.7,50.83,64.13,71.33,845.4,738,811.88,758.56,698.92
2026-03-11,AZN.ST,1793.5,1910.9,1776.4,1766.85,37.32,47.72,59.29,58.47,1915,1725,1843.65,1760.8,1640.4
2026-03-11,INVE-B.ST,357.25,377.52,351.28,371.56,8.47,47.98,62.46,70.34,378.55,341.05,364.4,352.21,320.58
2026-03-11,LUG.ST,785,859.08,664.07,743.79,44.5,53.72,58.03,73.98,916.5,674,761.58,757.62,691.6
2026-03-11,LUMI.ST,244.8,300.62,205.7,270.67,18.2,49.35,64.33,72.75,301.8,214.2,253.16,234.29,173.33
2026-03-11,NDA-SE.ST,169.5,181.82,165.25,176.88,4.06,42.97,53.21,71.46,180.35,161.65,173.54,175.4,163.43
2026-03-11,SAAB-B.ST,644.2,682.59,618.98,694.33,29.25,47.7,59.11,73.38,710,608.7,650.79,660.93,564.09
2026-03-11,SEB-A.ST,187.65,199.01,181.78,193.95,3.97,44.41,50.39,66.97,197.85,179.45,190.4,194.86,186.47
2026-03-11,SHB-B.ST,235.6,246.35,230.29,228.88,6.23,48.16,57.19,71.94,247.6,225.8,238.32,236.88,219.14
2026-03-11,SWED-A.ST,337.6,355.71,331.01,353.9,8.11,45.39,62.15,76.23,354.6,323.2,343.36,342.28,304.8
2026-03-11,VOLV-B.ST,331.7,359.47,324.95,344.67,8.24,46.5,62.01,63.47,354,316.2,342.21,328.15,293.99
