Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-05-13,ABB.ST,984.4,1009.06,832.66,913.42,22.97,70.71,78.4,76.91,992.8,844.4,920.86,843.44,755.48
2026-05-13,AZN.ST,1731.5,1877.5,1635.3,1788.88,40.18,44.68,50.04,56.22,1884,1657,1756.4,1791,1724.92
2026-05-13,INVE-B.ST,365.15,386.24,361.99,360.61,6.86,45.84,57.8,70.19,387.05,363.95,374.12,363.3,341.28
2026-05-13,LUG.ST,648,780.65,569.15,682.25,27.41,43.56,45.99,61.27,783.8,594.2,674.9,711.45,724
2026-05-13,LUMI.ST,277.8,282.89,222.82,240.8,11.51,64.29,63.12,72.81,283.8,227.7,252.85,243.98,209.32
2026-05-13,NDA-SE.ST,168.05,174.1,167.87,164.07,2.66,44.42,50.91,63.88,175.65,167.55,170.98,168.59,168.63
2026-05-13,SAAB-B.ST,501.2,623.32,508.92,572.17,22.08,27.61,38.56,56.73,623.6,499.15,566.12,614.2,585.39
2026-05-13,SEB-A.ST,178.9,185.19,176.94,172.96,3.03,45.36,45.81,57.76,187,176.9,181.06,180.84,186.7
2026-05-13,SHB-B.ST,215,228.88,213.18,210.89,3.73,39.5,45.98,59.85,229.6,213,221.03,223.5,224.68
2026-05-13,SWED-A.ST,320.7,334.54,316.14,313.7,5.46,42.76,51.02,66.91,339.2,311.5,325.34,327.29,319.5
2026-05-13,VOLV-B.ST,317.9,329.35,312.09,306.4,6.97,47.88,52.77,57.99,334.9,312.1,320.72,318.81,303.55
