Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-05-11,ABB.ST,991.6,998.11,817.45,913.42,24.63,77.35,78.84,77.15,991.6,830.8,907.78,837.89,751.57
2026-05-11,AZN.ST,1702,1903.88,1635.57,1788.88,39.64,38.07,47.77,54.84,1892,1657,1769.72,1796.47,1722.82
2026-05-11,INVE-B.ST,369.65,385.77,364.26,360.61,7,49.76,60.18,72.14,387.05,364.05,375.02,363.72,340.39
2026-05-11,LUG.ST,646.4,803.97,570.93,682.25,28.13,42.43,45.84,61.19,790.4,594.2,687.45,718.85,723.45
2026-05-11,LUMI.ST,260.9,280.55,223.81,262.48,10.65,57.65,60.25,71.11,283.8,227.7,252.18,244.53,207.56
2026-05-11,NDA-SE.ST,169.3,174.71,168.28,164.07,2.78,47.59,52.07,64.89,175.95,167.65,171.49,168.91,168.43
2026-05-11,SAAB-B.ST,525.8,626.04,528.65,599.17,22.19,31.86,41.18,59.22,625,518.5,577.34,620.06,586.19
2026-05-11,SEB-A.ST,181.3,186.02,177.17,172.96,3.02,50.64,47.93,59.28,187,176.9,181.59,181.45,186.77
2026-05-11,SHB-B.ST,216,229.79,214.77,210.89,3.91,40.34,46.54,60.23,229.6,213.6,222.28,224.58,224.63
2026-05-11,SWED-A.ST,323.3,337.67,316.02,313.7,5.56,46.17,52.52,67.99,339.2,311.5,326.85,328.4,319
2026-05-11,VOLV-B.ST,324.2,329.58,312.51,306.4,7.11,53.08,55.64,59.19,334.9,312.1,321.05,320.11,302.93
