Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-09-04,ABB.ST,916,988.26,902.98,971.73,20.14,38.43,50.07,66.01,990.2,903.6,945.62,964.17,909.12
2026-09-04,AZN.ST,1555.5,1612.58,1485.72,1621.81,33.75,46.3,42.24,49.35,1612,1470.5,1549.15,1625.82,1724.42
2026-09-04,INVE-B.ST,408.05,421.01,405.49,420.38,4.31,45.49,61.18,77.54,424.9,403.35,413.25,407.51,381.76
2026-09-04,LUG.ST,689.6,744.32,589.7,647.66,27.01,59.47,56.77,62.11,730,599,667.01,593.87,644.51
2026-09-04,LUMI.ST,246.2,270.37,235.76,242.23,9.7,45.85,51.28,63.83,272.9,235.5,253.07,244.88,247.42
2026-09-04,NDA-SE.ST,199.15,199.02,187.01,190.51,2.57,70.92,72.34,76.48,199.5,187.8,193.01,190.48,178.74
2026-09-04,SAAB-B.ST,589.4,708.09,588.57,647.54,16.3,33.94,50.21,60.76,702.3,586.3,648.33,604.12,597
2026-09-04,SEB-A.ST,226.5,226.48,216.97,216.92,2.89,65.78,72.48,74.5,226.9,216.2,221.72,215.16,195.23
2026-09-04,SHB-B.ST,236.8,236.12,228.72,238.98,3.26,60.05,57.2,65.44,237.2,227.6,232.42,232.53,229.67
2026-09-04,SWED-A.ST,385.9,385.25,368.1,368.77,4.95,64.99,68.89,77.01,386.7,366.2,376.68,372.93,348.64
2026-09-04,VOLV-B.ST,348.5,354.42,335.81,357.28,6.55,52.21,58.83,61.34,357,334.2,345.12,346.05,331.64
