Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-09-16,ABB.ST,934.6,959.77,902.87,971.73,22.76,49.31,52.82,67.92,961.2,896.6,931.32,949.8,915.92
2026-09-16,AZN.ST,1593,1608.7,1522.85,1621.81,37.46,54.94,45.77,50.86,1619.5,1507,1565.78,1586.78,1717.41
2026-09-16,INVE-B.ST,402.35,419.7,397.41,411.93,5.38,41.96,57.7,74.85,419.55,392,408.56,407.63,383.81
2026-09-16,LUG.ST,645.4,731.9,622.8,715.74,24.57,48.93,51.46,59.11,730,600.2,677.35,609.21,642.73
2026-09-16,LUMI.ST,226.1,277.32,222.49,259.83,11.47,37.94,46.37,59.58,272.9,221.8,249.91,245.68,248.14
2026-09-16,NDA-SE.ST,199.7,202.67,188.76,192.17,2.95,63.95,71.97,76.63,202.5,187.8,195.71,192.32,179.71
2026-09-16,SAAB-B.ST,598.5,680.86,549.27,624.95,16.08,45.79,51.41,61.67,694.7,566.4,615.07,608.59,593.25
2026-09-16,SEB-A.ST,229.2,230.72,216.7,220.39,3.07,66.47,73.86,75.13,231.4,216.2,223.71,219.59,196.66
2026-09-16,SHB-B.ST,238.2,239.45,228.17,238.98,3.29,61.41,58.34,65.81,240,227.6,233.81,232.55,229.51
2026-09-16,SWED-A.ST,396.7,395.71,364.24,376.64,5.88,72,72.59,78.33,397.9,366.2,379.98,376.45,350.19
2026-09-16,VOLV-B.ST,333,354.42,331.26,351.18,6.86,38.89,50.26,57.57,354.4,327.3,342.84,346.7,331.42
