Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-08-24,ABB.ST,948.8,4.09,-4.52,Neutral,Neutral,Neutral,Neutral
2026-08-24,AZN.ST,1566,9.28,-6.3,Neutral,Neutral,Neutral,Neutral
2026-08-24,INVE-B.ST,411.6,2.04,-3.47,Neutral,Neutral,Neutral,Neutral
2026-08-24,LUG.ST,700,38.12,-0.86,Neutral,Neutral,Neutral,Neutral
2026-08-24,LUMI.ST,265.6,15.74,-0.48,Neutral,Neutral,Neutral,Neutral
2026-08-24,NDA-SE.ST,191,1.27,-1.54,Neutral,Neutral,Neutral,Neutral
2026-08-24,SAAB-B.ST,658.4,13.32,-7.23,Neutral,Neutral,Neutral,Neutral
2026-08-24,SEB-A.ST,218,0.72,-3.87,Neutral,Neutral,Neutral,Neutral
2026-08-24,SHB-B.ST,229.4,0.49,-2.95,Neutral,Neutral,Neutral,Neutral
2026-08-24,SWED-A.ST,368.2,0,-5.47,High,Neutral,Neutral,Neutral
2026-08-24,VOLV-B.ST,346,4.84,-7.98,Neutral,Neutral,Neutral,Neutral
