Date,Ticker,entry,target,stopLoss,shares,AdxD,PdiD,MdiD,adxAndDmiSigmal,RSITrend,PriceTrend
2026-05-29,ABB.ST,989.4,1056.36,944.76,4,26.78,14.86,21.66,SELL,STRONG BUY / HOLD,Strong Uptrend
2026-05-29,AZN.ST,1719.5,1820.54,1652.14,2,33.24,13.01,32.06,SELL,WAIT FOR SETUP,Mixed
2026-05-29,INVE-B.ST,379.83,397.84,367.83,16,23.66,25.06,24.05,SELL,STRONG BUY / HOLD,Strong Uptrend
2026-05-29,LUG.ST,598.93,671.19,550.76,4,44.47,34.61,29.08,SELL,WAIT FOR SETUP,Mixed
2026-05-29,LUMI.ST,279.7,313.26,257.33,8,32.47,43.11,12.08,BUY,STRONG BUY / HOLD,Strong Uptrend
2026-05-29,NDA-SE.ST,177.87,185.39,172.85,39,44.67,29.86,18.71,SELL,STRONG BUY / HOLD,Mixed
2026-05-29,SAAB-B.ST,578.1,638.05,538.14,5,46.01,43.89,6.67,,STAY IN CASH,Mixed
2026-05-29,SEB-A.ST,184.72,193.65,178.76,33,32.04,22.36,24.53,SELL,WAIT FOR SETUP,Mixed
2026-05-29,SHB-B.ST,228.27,240.05,220.41,25,37.94,28.2,18.08,SELL,STRONG BUY / HOLD,Mixed
2026-05-29,SWED-A.ST,341.1,356.68,330.71,19,40.82,27.12,21.64,SELL,STRONG BUY / HOLD,Strong Uptrend
2026-05-29,VOLV-B.ST,325.67,344.74,312.95,15,43.37,33.53,9.07,BUY,STRONG BUY / HOLD,Strong Uptrend
