Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-07-15,ABB.ST,1014.5,2.88,-4.44,Neutral,Neutral,Neutral,Neutral
2026-07-15,AZN.ST,1615.5,1.97,-16.47,Neutral,Neutral,Neutral,Neutral
2026-07-15,INVE-B.ST,391.7,1.61,-3.5,Neutral,Neutral,Neutral,Neutral
2026-07-15,LUG.ST,526.6,5.85,-9.46,Neutral,Neutral,Neutral,Neutral
2026-07-15,LUMI.ST,241.1,12.47,-7.37,Neutral,Neutral,Neutral,Neutral
2026-07-15,NDA-SE.ST,186.45,4.51,-1.75,Neutral,Neutral,Neutral,Neutral
2026-07-15,SAAB-B.ST,523.4,13.77,-12.73,Neutral,Neutral,Neutral,Neutral
2026-07-15,SEB-A.ST,212.8,14.59,2.49,High,High,Neutral,Neutral
2026-07-15,SHB-B.ST,225,-1.68,-6.43,High,High,High,High
2026-07-15,SWED-A.ST,364.8,3.74,-1.7,Neutral,Neutral,Neutral,Neutral
2026-07-15,VOLV-B.ST,338.7,7.66,-1.97,Neutral,Neutral,Neutral,Neutral
