Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-05-22,ABB.ST,997.8,1014.04,889.74,921.05,24.63,68.11,79.25,77.36,1001,891.4,951.89,864.77,766.67
2026-05-22,AZN.ST,1753,1787.52,1666.58,1788.88,37.82,50.28,51.82,57.03,1812.5,1657,1727.05,1780.81,1729.93
2026-05-22,INVE-B.ST,380.55,381.13,361.57,360.61,7.25,61.16,63.13,74.57,383.35,358,371.35,364.65,343.93
2026-05-22,LUG.ST,582.4,695.17,561.73,660.45,28.61,35.04,40.96,56.66,714.4,573.4,628.45,687.84,722.19
2026-05-22,LUMI.ST,258.2,277.35,224.34,240.84,11.88,52.9,59.03,70.81,280.1,227.7,250.84,244.53,213.95
2026-05-22,NDA-SE.ST,177.95,176.7,166.36,169.03,2.94,67.06,59.01,69.62,178.6,167.5,171.53,169.21,169.47
2026-05-22,SAAB-B.ST,529.9,606.01,478.22,554.74,20.65,42.67,43.84,59.65,593.9,475.9,542.12,597.15,583.91
2026-05-22,SEB-A.ST,186.95,185.56,176.1,176.94,3.24,62.93,53.21,61.7,187.65,176.9,180.83,180.54,186.65
2026-05-22,SHB-B.ST,229.4,229.47,212.03,216.95,3.97,62.4,54.45,64.43,230.6,213,220.75,222.32,225.17
2026-05-22,SWED-A.ST,343.7,339.55,312.71,325.42,5.37,69.24,61.93,71.71,344.2,311.5,326.13,326.95,321.41
2026-05-22,VOLV-B.ST,314.8,328.8,308.42,306.4,7.19,46.62,51.37,57.22,334.9,307.9,318.61,316.37,305.26
