Date,Ticker,entry,target,stopLoss,shares,AdxD,PdiD,MdiD,adxAndDmiSigmal,RSITrend,PriceTrend
2026-03-20,ABB.ST,775.67,847.15,728.01,4,22.42,15.97,27.03,SELL,WAIT FOR SETUP,Mixed
2026-03-20,AZN.ST,1751.5,1864.54,1676.14,2,47.24,5.79,25.52,SELL,WAIT FOR SETUP,Mixed
2026-03-20,INVE-B.ST,342.95,369.73,325.1,11,42.67,8.64,31.94,SELL,WAIT FOR SETUP,Mixed
2026-03-20,LUG.ST,666.33,792.12,582.48,2,53.16,5.08,35.87,SELL,WAIT FOR SETUP,Mixed
2026-03-20,LUMI.ST,209.53,252.6,180.82,6,50.88,7.09,41.05,SELL,WAIT FOR SETUP,Mixed
2026-03-20,NDA-SE.ST,168.8,181.07,160.62,24,27.33,10.31,23.15,SELL,WAIT FOR SETUP,Mixed
2026-03-20,SAAB-B.ST,664.77,756.57,603.57,3,32.76,11.96,25.46,SELL,WAIT FOR SETUP,Mixed
2026-03-20,SEB-A.ST,181.75,194.81,173.04,22,34.65,8.96,26.55,SELL,WAIT FOR SETUP,Mixed
2026-03-20,SHB-B.ST,225.73,246,212.22,14,39.78,7.15,29.59,SELL,WAIT FOR SETUP,Mixed
2026-03-20,SWED-A.ST,334.77,361.66,316.84,11,29.75,10.04,21.55,SELL,WAIT FOR SETUP,Mixed
2026-03-20,VOLV-B.ST,294.37,324.67,274.17,9,67.26,3.61,48.83,SELL,WAIT FOR SETUP,Mixed
