Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-09-09,ABB.ST,934.8,985.13,902.45,971.73,21.06,47.16,52.84,67.93,990.2,903.6,943.79,960.56,911.36
2026-09-09,AZN.ST,1523.5,1612.81,1485.24,1621.81,33.14,40.75,40.35,48.1,1612,1470.5,1549.03,1613.98,1722.19
2026-09-09,INVE-B.ST,402.4,419.02,404.32,419.7,4.65,38.16,57.73,74.87,420.6,402,411.67,407.73,382.49
2026-09-09,LUG.ST,668.4,743.55,600.03,647.66,24.34,53.87,54.15,60.8,730,599,671.79,600.02,644.13
2026-09-09,LUMI.ST,261.8,271.97,235.69,242.23,10.1,56.1,54.87,66.88,272.9,235.5,253.83,246.16,247.87
2026-09-09,NDA-SE.ST,195.7,199.9,187.49,190.62,2.64,56.78,66.32,75.18,199.8,187.8,193.69,191.05,179
2026-09-09,SAAB-B.ST,577.3,714.25,568.18,625.83,16.11,30.64,48.76,59.6,702.3,566.4,641.22,607.19,595.66
2026-09-09,SEB-A.ST,223.5,227.33,216.84,217.39,2.91,56.13,68.58,73.36,227.1,216.2,222.08,216.49,195.61
2026-09-09,SHB-B.ST,234.4,237.01,228.47,238.98,3.16,53.35,54.73,64.8,237.2,227.6,232.74,232.58,229.67
2026-09-09,SWED-A.ST,380.3,386.64,367.66,370.05,5.09,55.05,64.65,76.26,388.6,366.2,377.15,373.84,349.02
2026-09-09,VOLV-B.ST,343.2,352.26,336.45,357.28,6.59,46.34,55.7,60.15,354.4,334.2,344.36,346.78,331.76
