Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-06-02,ABB.ST,1019,1016.78,946.4,937.43,23.26,68.2,79.08,78.26,1022.5,926,981.59,892.85,780.66
2026-06-02,AZN.ST,1658.5,1781.28,1655.67,1763.75,31.39,33.15,44.58,52.86,1775.5,1647,1718.47,1771.36,1735.68
2026-06-02,INVE-B.ST,382.6,388.57,361.18,365.31,6.05,58.71,63.84,75.51,387.85,358,374.88,368.53,347.38
2026-06-02,LUG.ST,593.6,656.67,554.97,634.55,21.83,41.93,42.32,57.69,681.4,556,605.82,665.32,717.21
2026-06-02,LUMI.ST,294.3,290.92,234.86,256.94,10.94,67.37,65.55,74.93,294.3,228.8,262.89,249.65,220.01
2026-06-02,NDA-SE.ST,175.45,181.79,165.92,171.78,2.78,54.25,56.33,67.48,181.8,167.5,173.85,170.29,170.41
2026-06-02,SAAB-B.ST,524.9,590.92,477.61,514.65,21.94,42.87,44.09,58.44,590.4,475.9,534.27,577.79,586.66
2026-06-02,SEB-A.ST,182.3,189.08,176.58,179.57,3.07,48.71,48.91,59.26,190.9,177.5,182.83,180.51,186.83
2026-06-02,SHB-B.ST,225,234.59,211.57,219.38,4.14,50.94,51.52,62.96,233.8,213,223.08,221.67,225.8
2026-06-02,SWED-A.ST,334.5,350.13,315.4,329.61,5.75,51.39,56.2,68.33,349.8,318.5,332.77,327.61,323.91
2026-06-02,VOLV-B.ST,327.2,331.4,308.74,306.4,7.41,56.21,56.48,60.43,334.9,307.9,320.07,316.03,308.15
