Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-08-24,ABB.ST,943.2,993.64,911.04,994.02,17.64,43.05,54.44,68.67,990.2,897.4,952.34,981.19,895.97
2026-08-24,AZN.ST,1566,1671.33,1433.07,1621.81,34.96,47.93,42.82,49.15,1699,1467,1552.2,1654.27,1729.78
2026-08-24,INVE-B.ST,411.45,426.39,403.35,407.33,4.06,52.41,64.7,80.22,426.8,403.25,414.87,403.5,377.42
2026-08-24,LUG.ST,706.2,707.6,505.94,630.68,27.03,71.51,58.93,62.49,712,527.4,606.77,568.1,649.36
2026-08-24,LUMI.ST,263.6,266.43,229.74,232.67,10.04,61.04,56.53,67.13,265.3,231.3,248.09,243.7,245.85
2026-08-24,NDA-SE.ST,190.1,193.99,188.51,186.52,2.28,50.74,64.11,72.62,195.4,187.8,191.25,187.73,177.55
2026-08-24,SAAB-B.ST,656.6,709.56,580.98,625.56,19.09,59.82,59.04,66.4,702.3,583.3,645.27,582.3,602.26
2026-08-24,SEB-A.ST,218.1,226.76,216.46,216.42,2.84,51.76,67.12,70.64,228,216.2,221.61,209.61,193.75
2026-08-24,SHB-B.ST,229,236.4,228.2,238.98,3.1,43.81,50.7,63.03,237.6,228,232.3,232.52,229.74
2026-08-24,SWED-A.ST,369.6,389.31,368.53,385.65,4.73,43.57,61.32,73.39,390.5,369.5,378.92,368.85,346.79
2026-08-24,VOLV-B.ST,342.5,376.08,329.59,357.28,5.55,45.12,56.4,60.84,374.5,336.8,352.84,341.32,329.78
