Date,Ticker,Close,BBHigh,BBLow,Supertrend,ATR,RsiD,RsiW,RsiM,SwingHigh,SwingLow,Sma20,Sma50,Sma150
2026-08-07,ABB.ST,959.6,1006.08,901.69,994.02,24.19,48.81,57.66,69.38,1022.5,897.4,953.89,986.13,876.6
2026-08-07,AZN.ST,1518.5,1730.35,1489.9,1676.41,54.14,35.98,37.78,47.43,1699,1467,1610.13,1692.5,1744.53
2026-08-07,INVE-B.ST,423.7,427.5,384.32,407.33,5.86,75.1,72.95,81.59,426.8,387.4,405.91,395.91,371.95
2026-08-07,LUG.ST,621.8,600.3,496.64,535.07,26.16,65.54,50.93,58.52,630,508.4,548.47,548.51,659.23
2026-08-07,LUMI.ST,255,262.55,223.89,225.08,11.97,56.69,55.03,66.15,265.3,222.1,243.22,247.82,243.43
2026-08-07,NDA-SE.ST,191.55,195.58,185.29,186.52,2.75,55.97,67.16,73.93,195.4,180.55,190.43,184.42,176.55
2026-08-07,SAAB-B.ST,633.4,657.23,513.46,569.1,22.06,67.88,58.73,65.14,649.7,513.2,585.35,551.57,601.91
2026-08-07,SEB-A.ST,224.2,231.37,204.08,216.42,3.25,68.59,74.81,74.16,228,197.7,217.72,201.51,192.19
2026-08-07,SHB-B.ST,235,238.3,223.4,238.98,3.33,56.03,56.08,65.35,237.6,222,230.85,231.06,229.98
2026-08-07,SWED-A.ST,384.4,391.2,356.11,370.7,5,63.69,72.39,78.54,390.5,350.1,373.65,360.26,343.54
2026-08-07,VOLV-B.ST,355.6,377.27,328.93,346.74,7.63,55.63,63.91,64.21,374.5,332.5,353.1,336.15,327.13
